id, phrase
67  , BILL MURRAY IN STRIPES
68  , BILL MURRAY STARS IN STRIPES
69  , BILL MURRAY STARS IN TOOTSIE
70  , BLACK AND WHITE SERIES
71  , BLACK-AND-WHITE SERIES
72  , BLOCKBUSTER
73  , BOB HOPE & BING CROSBY ROAD PICTURES
74  , BOLLYWOOD
75  , BOLLYWOOD MOVIES
76  , BOX-OFFICE BLOCKBUSTER
77  , BOX-OFFICE SMASH
78  , BOX-OFFICE SMASH HIT
79  , BOY BANDS
80  , BRAD PITT STARS IN FURY
81  , BRAD PITT STARS IN SPY GAME
82  , BRAVO! BRAVO!
83  , BREAK A LEG
84  , BREAKOUT ROLE
85  , BREAKTHROUGH ROLE
86  , BRITTANY SNOW STARS IN PITCH PERFECT
87  , BROADWAY DEBUT
88  , BROADWAY MUSICAL
89  , BROADWAY MUSICALS
90  , BROADWAY PLAY
91  , BROADWAY REVIVALS
92  , BROADWAY SENSATION
93  , BRUCE DERN STARS IN NEBRASKA
94  , BRUCE DERN STARS IN THE DRIVER
95  , BRUCE LEE STARS IN ENTER THE DRAGON
96  , BRUCE WILLIS STARS IN DIE HARD
97  , BRUCE WILLIS STARS IN LOOPER
98  , BRUCE WILLIS STARS IN THE FIFTH ELEMENT
99  , BRUCE WILLS STARS IN DIE HARD
100 , BUCKET OF CANDY CORN
101 , BUD ABBOTT & LOU COSTELLO
102 , BUSTER KEATON STARS IN THE GENERAL
103 , CAMEO APPEARANCE
104 , CAMERA SLATE
105 , CAMERAS ROLLING
106 , CANNED LAUGHTER
107 , CARY GRANT STARS IN NORTH BY NORTHEAST
108 , CARY GRANT STARS IN NORTH BY NORTHWEST
109 , CASTING DIRECTOR
110 , CATCHY CALYPSO BEAT
111 , CATE BLANCHETT STARS IN BLUE JASMINE
112 , CELEBRITIES
113 , CELEBRITY BIOGRAPHY
114 , CELEBRITY CAMEO
115 , CELEBRITY CAST
116 , CELEBRITY MAGAZINES
117 , CELEBRITY NEWS
118 , CELEBRITY PHOTO SHOOT
119 , CELEBRITY SIGHTINGS
120 , CELEBRITY STYLE
121 , CELEBRITY TRAINER
122 , CHARLIE CHAPLIN STARS IN MODERN TIMES
123 , CHARLIE CHAPLIN STARS IN THE KID
124 , CHARLTON HESTON STARS IN BEN-HUR
125 , CHER STARS IN MASK
126 , CHER STARS IN MOONSTRUCK
127 , CHEVY CHASE STARS IN CADDYSHACK
128 , CHI MCBRIDE STARS IN BOSTON PUBLIC
129 , CHICKEN SCRATCH MY BACK
130 , CHILD STARS
131 , CHILDREN'S PROGRAMMING
132 , CHILDREN'S PROGRAMS
133 , CHILDREN'S PUPPET SHOW
134 , CHOREOGRAPHER
135 , CHRISTOPHER WALKEN STARS IN THE DEER HUNTER
136 , CIRCUS ACTS
137 , CLASSIC ADVENTURE MOVIES
138 , CLASSIC COMEDY ROUTINE WHO'S ON FIRST?
139 , CLASSIC COMEDY ROUTINES
140 , CLASSIC COMEDY ROUTINES WHO'S ON FIRST?
141 , CLASSIC HORROR MOVIES
142 , CLASSIC LOONEY TUNES CARTOONS
143 , CLASSIC SITUATION COMEDIES
144 , CLASSIC-ROCK SONGS
145 , CLIVE OWEN STARS IN THE INTERNATIONAL
146 , CO-EXECUTIVE PRODUCER
147 , COLIN FARRELL STARS IN MIAMI VICE
148 , COMEDIANS & ACTORS
149 , COMEDIANS & COMPOSERS
150 , COMEDIC ACTOR
151 , COMEDIC IMPERSONATOR
152 , COMEDIC LEGEND
153 , COMEDIC MOVIES
154 , COMEDIC TRAGEDY
155 , COMEDY DUO
156 , COMEDY FESTIVAL
157 , COMEDY OF MANNERS
158 , COMEDY ROUTINE
159 , COMEDY SERIES
160 , COMEDY SHOWS
161 , COMIC CAR-CHASE SCENE
162 , COMIC PRATFALL
163 , COMMAND PERFORMANCE
164 , COSTUME DESIGNER
165 , COUNTRY MUSIC
166 , COUNTRY MUSIC ARTIST
167 , COUNTRY MUSIC AWARDS SHOW
168 , COUNTRY MUSIC IDOL
169 , COUNTRY ROCK
170 , COUNTRY SINGER
171 , COUNTRY-MUSIC IDOL
172 , COVER BAND
173 , CRIME DRAMA
174 , CRITICALLY ACCLAIMED SHOWS
175 , CRITICALLY ACCLAIMED STAGE PLAY
176 , CURRENT TV SEASON
177 , CURTAIN CALL
178 , DALLAS
179 , DANIEL CRAIG STARS IN SKYFALL
180 , DANIEL CRAIG STARS IN SPECTRE
181 , DAYTIME DRAMAS
182 , DAYTIME TELEVISION
183 , DEBUT ALBUM
184 , DEBUT ALBUMS
185 , DEBUT SOLO ALBUM
186 , DECTECTIVE DRAMAS
187 , DENNIS HOPPER STARS IN EASY RIDER
188 , DENNIS QUAID STARS IN THE ROOKIE
189 , DENZEL WASHINGTON STARS IN DEJA VU
190 , DENZEL WASHINGTON STARS IN GLORY
191 , DETECTIVE DRAMAS
192 , DIANE LANE STARS IN MUST LOVE DOGS
193 , DIGITAL MUSIC
194 , DIGITALLY REMASTERED
195 , DINGO STARR STARS IN CAVEMAN
196 , DINNER THEATER
197 , DINNER THEATRE
198 , DIRECTING A PLAY
199 , DIRECTOR & ACTRESS
200 , DIRECTOR OF PHOTOGRAPHY
201 , DIRECTOR'S CUT
202 , DIRECTORS & PRODUCERS
203 , DOMINIC WEST STARS IN THE WIRE
204 , DON KNOTTS STARS IN LOVE GOD?
205 , DON KNOTTS STARS IN THE LOVE GOD
206 , DONALD PLEASANCE STARS IN HALLOWEEN
207 , DONALD PLEASENCE STARS IN HALLOWEEN
208 , DONNA REED STARS IN FROM HERE TO ETERNITY
209 , DRAMAS COMEDIES & MUSICALS
210 , DRAMATIC ACTRESS
211 , DRAMATIC-MOVIE ACTRESS
212 , DREAM SEQUENCE
213 , DRESS REHEARSAL
214 , DREW CAREY HOSTS THE PRICE IS RIGHT
215 , DUSTIN HOFFMAN STARS IN RAIN MAN
216 , DUSTIN HOFFMAN STARS IN TOOTSIE
217 , DVD BONUS FEATURES
218 , DWAYNE JOHNSON STARS IN TOOTH FAIRY
219 , ED HARRIS STARS IN WESTWORLD
220 , EDUCATIONAL TELEVISION
221 , EFFECTIVE MOVIE BACKGROUND MUSIC
222 , ELIJAH WOOD STARS IN FLIPPER
223 , ELIZABETH TAYLOR STARS IN CLEOPATRA
224 , ELVIS PRESLEY & ANN-MARGRET
225 , ELVIS PRESLEY AND ANN MARGRET
226 , ELVIS PRESLEY STARS IN JAILHOUSE ROCK
227 , EMERGING TALENT
228 , EMMY ACCEPTANCE SPEECH
229 , EMMY AWARDS
230 , ENCORE! ENCORE!
231 , ENTERTAINING MIMES
232 , ENTERTAINMENT INDUSTRY
233 , ETHAN HAWKE STARS IN GATTACA
234 , EVA LONGORIA STARS IN DESPERATE HOUSEWIVES
235 , EVITA CATS & THE PHANTOM OF THE OPERA
236 , EYE-POPPING MOVIE PREVIEW
237 , FALL PREMIERE
238 , FALL TELEVISION SCHEDULE
239 , FAMILY-FRIENDLY FILMS
240 , FAMOUS ACTOR
241 , FAMOUS ACTRESS
242 , FAMOUS ACTRESSES
243 , FAMOUS ILLUSIONIST
244 , FAMOUS MATINEE IDOL
245 , FAMOUS MODEL
246 , FAMOUS MOVIE
247 , FAMOUS MUSICAL STARS
248 , FAMOUS SINGER
249 , FAN-FAVORITE TELEVISION SERIES EPISODES
250 , FANTASTIC FILMMAKING
251 , FASHION DOCUMENTARY
252 , FAYE DUNAWAY STARS IN CHINATOWN
253 , FEEL-GOOD MOVIE
254 , FILM SCREENINGS
255 , FILM SEQUEL
256 , FILM SERIES
257 , FILMMAKING GENIUS
258 , FINAL DESTINATION SEQUELS
259 , FIRST JAMES BOND MOVIE
260 , FIVE-MINUTE WARM-UP
261 , FOOD DOCUMENTARIES
262 , FRIDAY THE THIRTEENTH SEQUELS
263 , FUNNY COMMERCIALS
264 , FUNNY OPENING LINE
265 , FUTURISTIC MOVIES
266 , GAFFES & BLOOPERS
267 , GAME SHOWS
268 , GEENA DAVIS STARS IN BEETLEJUICE
269 , GENE HACKMAN STARS IN THE FRENCH CONNECTION
270 , GENE HACKMAN STARS IN UNFORGIVEN
271 , GENE KELLY STARS IN AN AMERICAN IN PARIS
272 , GEOFFREY RUSH STARS IN THE KING'S SPEECH
273 , GEOFFREY STARS IN THE KING'S SPEECH
274 , GEORGE A ROMERO'S NIGHT OF THE LIVING DEAD
275 , GEORGE C SCOTT STARS IN PATTON
276 , GEORGE CLOONEY STARS IN THE DESCENDANTS
277 , GEORGE CLOONEY STARS IN THE PERFECT STORM
278 , GLAMOROUS CELEBRITIES
279 , GOLDEN AGE OF HOLLYWOOD
280 , GOLDEN GLOBE WINNERS
281 , GRAMMY WINNERS
282 , GREAT JAZZ COMPOSER
283 , GREAT JAZZ COMPOSERS
284 , GREAT PERFORMANCE
285 , GREGORY PECK STARS IN THE OMEN
286 , GREGORY PECK STARS IN TO KILL A MOCKINGBIRD
287 , GUY PEARCE STARS IN MEMENTO
288 , HALLE BERRY STARS IN PERFECT STRANGER
289 , HANS & FRANZ HERE TO PUMP YOU UP
290 , HARRISON FORD STARS IN BLADE RUNNER
291 , HARRISON FORD STARS IN RAIDERS OF THE LOST ARK
292 , HARRISON FORD STARS IN WITNESS
293 , HARRY POTTER MOVIES
294 , HBO SPECIAL
295 , HEADLINER COMEDIANS
296 , HELEN HUNT STARS IN TWISTER
297 , HENRY CAVILL STARS IN MAN OF STEEL
298 , HIGH-DEFINITION BROADCAST
299 , HIP-HOP MUSIC
300 , HISTORICAL DOCUMENTARY
301 , HIT TELEVISION SERIES GLEE
302 , HIT TELEVISION SHOW
303 , HOLLY HUNTER STARS IN BROADCAST NEWS
304 , HOLLY HUNTER STARS IN SAVING GRACE
305 , HOLLYWOOD GOSSIP
306 , HOLLYWOOD POWER AGENT
307 , HOLLYWOOD ROYALTY
308 , HOLLYWOOD SCANDALS
309 , HOLLYWOOD STUNTMAN
310 , HOLLYWOOD'S GOLDEN AGE
311 , HORROR CLASSICS
312 , HORROR FILM DIRECTOR WES CRAVEN
313 , HORROR-FILM LEGEND BORIS KARLOFF
314 , HUGH JACKMAN STARS IN THE WOLVERINE
315 , HUMPHREY BOGART STARS IN CASABLANCA
316 , HUMPHREY BOGART STARS IN THE MALTESE FALCON
317 , ICONIC BOND GIRLS
318 , IN-FLIGHT MOVIE
319 , INDEPENDENT FILM
320 , INDEPENDENT FILMS
321 , INDIE-ROCK BAND
322 , INTERNATIONAL MUSIC TOUR
323 , JACK LEMMON STARS IN THE APARTMENT
324 , JACK LEMMON STARS IN THE FRONT PAGE
325 , JACK NICHOLSON STARS IN CHINATOWN
326 , JACK NICHOLSON STARS IN THE SHINING
327 , JAMES CAMERON DIRECTS THE TERMINATOR
328 , JAMES DEAN STARS IN EAST OF EDEN
329 , JAMES DEAN STARS IN GIANT
330 , JAMES DEAN STARS IN REBEL WITHOUT A CAUSE
331 , JAMIE LEE CURTIS STARS IN HALLOWEEN
332 , JANET LEIGH STARS IN PSYCHO
333 , JASON BATEMAN STARS IN ARRESETED DEVELOPMENT
334 , JASON BATEMAN STARS IN ARRESTED DEVELOPMENT
335 , JASON SCHWARTZMAN STARS IN RUSHMORE
336 , JASON STATHAM STARS IN DEATH RACE
337 , JAWS SEQUELS
338 , JAZZ & RAGTIME MUSIC
339 , JAZZ-ROCK FUSION
340 , JEFF GOLDBLUM STARS IN THE FLY
341 , JENNIFER ANISTON STARS IN FRIENDS
342 , JENNIFER ANISTON STARS IN MOTHER'S DAY
343 , JENNIFER ANISTON STARS IN RUMOR HAS IT
344 , JEOPARDY DEBUTS ON NBC
345 , JEOPARDY! DEBUTS ON NBC
346 , JESSICA CHASTAIN STARS IN ZERO DARK THIRTY
347 , JESSICA LANGE STARS IN BLUE SKY
348 , JIM CARREY STARS IN THE MASK
349 , JODIE FOSTER STARS IN TAXI DRIVER
350 , JOHN & LIONEL BARRYMORE
351 , JOHN BELUSHI STARS IN ANIMAL HOUSE
352 , JOHN CUSACK STARS IN HIGH FIDELITY
353 , JOHN PAUL RINGO & GEORGE
354 , JOHN WAYNE MOVIES
355 , JOHN WAYNE STARS IN TRUE GRIT
356 , JOHNNY CARSON HOSTS THE TONIGHT SHOW
357 , JOHNNY DEPP AS CAPTAIN JACK SPARROW
358 , JON FAVREAU STARS IN CHEF
359 , JULIA ROBERTS IN ERIN BRACKOVICH
360 , JULIA ROBERTS STARS IN EAT PRAY LOVE
361 , JULIA ROBERTS STARS IN ERIN BROCKOVICH
362 , KABUKI THEATER
363 , KABUKI THEATRE
364 , KATE HUDSON STARS IN ALMOST FAMOUS
365 , KATHY BATES STARS IN MISERY
366 , KATIE HOLMES STARS IN BATMAN BEGINS
367 , KEANU REEVE STARS IN HARDBALL
368 , KEANU REEVES STARS IN HARDBALL
369 , KELSEY GRAMMER STARS IN BOSS
370 , KERI RUSSELL STARS IN AUSTENLAND
371 , KERI RUSSELL STARS IN THE AMERICANS
372 , KEVIN COSTNER STARS IN BULL DURHAM
373 , KEVIN COSTNER STARS IN CRIMINAL
374 , KEVIN COSTNER STARS IN DANCES WITH WOLVES
375 , KEVIN COSTNER STARS IN FIELD OF DREAMS
376 , KEVIN COSTNER STARS IN WATERWORLD
377 , KICKOFF TO THE SUMMER MOVIE SEASON
378 , KIRK DOUGLAS STARS IN SPARTACUS
379 , LADY GAGA SINGS THE NATIONAL ANTHEM
380 , LANDING A JOB IN BIG APPLE
381 , LANDING THE LEAD ROLE
382 , LARRY DAVID AS BERNIE SANDERS
383 , LAS VEGAS STAGE SHOW
384 , LATE-NIGHT TELEVISION
385 , LAUREL & HARDY MOVIES
386 , LAUREN BACALL STARS IN KEY LARGO
387 , LEA MICHELE STARS IN GLEE
388 , LEA MICHELLE STARS IN GLEE
389 , LEAD ACTOR AND ACTRESS
390 , LEAD SINGER
391 , LEAD VOCALS
392 , LEADING ACTORS & ACTRESSES
393 , LEADING LADY
394 , LEADING MAN
395 , LEGENDARY COMEDIENNES
396 , LEGENDARY DIRECTOR JAMES BURROWS
397 , LEGENDARY MUSICAL ARTISTS
398 , LEGENDARY MUSICIAN
399 , LEONARDO DICAPRIO STARS IN BODY OF LIES
400 , LEONARDO DICAPRIO STARS IN TITANIC
401 , LES MISERABLES OPENS ON BROADWAY
402 , LET'S TAKE IT FROM THE TOP
403 , LIFE THEATER
404 , LIGHTS CAMERA ACTION
405 , LINDA BLAIR STARS IN THE EXORCIST
406 , LIVE BROADCAST
407 , LIVE THEATER
408 , LIVE-ACTION DISNEY MOVIES
409 , LIVELY ENTERTAINMENT
410 , LIZA MINNELLI STARS IN CABARET
411 , LOCAL THEATER SCENE
412 , LOCATION SCOUT
413 , LONG RUNNING DAYTIME SHOW
414 , LONG RUNNING MUSICAL
415 , LONG-RUNNING DAYTIME SHOW
416 , LONG-RUNNING MUSICAL
417 , LONG-RUNNING SERIES
418 , LONG-RUNNING SUCCESSFUL TELEVISION SERIES
419 , LOONEY TUNES AND MERRIE MELODIES
420 , LOUD LIVE MUSIC
421 , LOUNGE ACTS
422 , LOVELY BOND GIRLS
423 , LUCILLE BALL STARS IN MAME
424 , LUCILLE BALL STARS IN MANE
425 , MADE-FOR-TV MOVIE
426 , MADONNA STARS IN A LEAGUE OF THEIR OWN
427 , MAGICAL COMEDY SHOW
428 , MARILYN MONROE DOCTRINE
429 , MARK WAHLBERG STARS IN TED
430 , MARK WAHLBERG STARS IN THE FIGHTER
431 , MARLON BRANDO STARS IN LAST TANGO IN PARIS
432 , MATT DAMON STARS IN GOOD WILL HUNTING
433 , MATT GROENING CREATES THE SIMPSONS
434 , MEDIA BLITZ
435 , MEDIA HYPE
436 , MEL BLANC VOICES BUGS BUNNY & DAFFY DUCK
437 , MEL BROOKS DIRECTS BLAZING SADDLES
438 , MELODIC VOICE
439 , MEMORABLE EPISODES OF THE TWILIGHT ZONE
440 , MEMORABLE TELEVISION SPECIALS
441 , MEMORABLE VARIETY SERIES
442 , MERYL STREEP STARS IN THE DEVIL WEARS PRADA
443 , MICHAEL CAINE STARS IN THE IPCRESS FILE
444 , MICHAEL KEATON STARS IN BATMAN
445 , MIXED REVIEWS
446 , MOLLY RINGWALD STARS IN SIXTEEN CANDLES
447 , MOTOWN MUSIC
448 , MOVIE CLAPPERBOARD
449 , MOVIE CLIPS
450 , MOVIE COUPLES
451 , MOVIE DIRECTOR
452 , MOVIE PREVIEWS
453 , MOVIE REVIEWS
454 , MOVIE SCREENING
455 , MOVIE SCRIPT
456 , MOVIE SOUNDTRACK
457 , MOVIE TRAILER
458 , MOVIE VERSION OF A BROADWAY MUSICAL
459 , MOVIE'S EARLY RELEASE
460 , MULTI-TALENTED PERFORMER
461 , MUPPET MOVIES
462 , MUSIC MOGUL
463 , MUSIC PHOTOGRAPHER
464 , MUSIC SUPERVISOR
465 , MUSICAL GUEST
466 , MUSICAL ICONS
467 , MUSICAL PERFORMANCES
468 , MUSICAL THEATRE
469 , MY BEST ROLE YET
470 , MYSTERY DINNER THEATER
471 , NATIONAL PUBLIC RADIO
472 , NETFLIX SERIES
473 , NETWORK PROGRAMMING
474 , NEVER-BEFORE SEEN FOOTAGE
475 , NEW MOVIES
476 , NEW SHOW
477 , NEW SHOWS
478 , NEW YEAR'S CELEBRATION FILMS
479 , NEW YEAR'S CELEBRATON FILM
480 , NICOLAS CAGE STARS IN DRIVE ANGRY
481 , NIGHTCLUB ACT
482 , NIGHTMARE SEQUENCE
483 , NOT FOUND
484 , NOVEL IDEA
485 , NOW PLAYING AT A THEATER NEAR YOU
486 , NUMBER-ONE HITS
487 , OLD BLACK-AND-WHITE MOVIES
488 , OLD HOLLYWOOD
489 , OLIVA NEWTON-JOHN STARS IN GREASE
490 , OLIVIA NEWTON-JOHN STARS IN GREASE
491 , ONE DIRECTION CONCERT
492 , ONE-ACT PLAY
493 , ONSCREEN CHEMISTRY
494 , ONSCREEN STYLE
495 , OPEN AUDITION
496 , OPEN CASTING CALL
497 , OPENING ACT IN LAS VEGAS
498 , OPENING CREDITS
499 , OPENING NIGHT JITTERS
500 , OPENING SCENE
501 , ORANGE BUTTER
502 , ORIGINAL SCREENPLAY
503 , ORIGINAL SCRIPTED SERIES
504 , ORSON WELLES STARS IN CITIZEN KANE
505 , ORSON WELLES STARS IN THE THIRD MAN
506 , OSCAR PARTIES
507 , OSCAR WINNER
508 , OSCAR-WINNING MUSICAL SCORE
509 , OUTSTANDING MAKEUP & SPECIAL EFFECTS
510 , OUTTAKES AND BLOOPERS
511 , PATRICK SWAYZE STARS IN RED DAWN
512 , PAUL NEWMAN & ROBERT REDFORD STAR IN THE STING
513 , PAUL NEWMAN STARS IN EXODUS
514 , PERFORMING ARTS THEATER
515 , PERFORMING ARTS THEATRE
516 , PERFORMING IN A PLAY
517 , PETER FINCH STARS IN NETWORK
518 , PETER FONDA STARS IN EASR RIDER
519 , PETER FONDA STARS IN EASY RIDER
520 , PETER O'TOOLE STARS IN LAWRENCE OF ARABIA
521 , PETER O'TOOLE STARS IN MY FAVORITE YEAR
522 , PETER O'TOOLE STARS IN MY FAVOURITE YEAR
523 , PHOEBE CATES STARS IN GREMLINS
524 , PLATINUM RECORDS
525 , PLAYING AN ENCORE
526 , PLAYING THE ROMANTIC LEAD
527 , POLICE DRAMA
528 , POLITICAL SHOWS
529 , POP & SOFT ROCK
530 , POP ICON
531 , POP MUSIC
532 , POP MUSIC SUPERSTAR
533 , POP SINGERS
534 , POP STAR
535 , POP STARS
536 , POPULAR BOY BANDS
537 , POPULAR COOKING SHOWS
538 , POST PRODUCTION EXECUTIVE
539 , POST-PRODUCTION EXECUTIVE
540 , PREMIERE PERFORMANCE
541 , PRESS JUNKET
542 , PRESTIGIOUS FILM FESTIVAL
543 , PRIME TIME EMMY AWARDS
544 , PRIME-TIME SCHEDULE
545 , PRINCE STARS IN PURPLE RAIN
546 , PRIVATE SCREENING
547 , PRODUCERS DIRECTORS & ACTORS
548 , PULSE-POUNDING DRAMA
549 , PUPPET SHOW
550 , PUPPET THEATER
551 , QUIET ON THE SET
552 , RADIO JINGLE
553 , RADIO SHOW
554 , RALPH MACCHIO STARS IN THE KARATE KID
555 , RAMBO MOVIES
556 , RAVE REVIEW
557 , READY FOR THE RED CARPET
558 , REALITY SHOWS
559 , RECORD CONTRACT
560 , RECORD DEAL
561 , RECORDING A LIVE ALBUM
562 , RECURRING CHARACTER
563 , REGIONAL THEATER
564 , REMBRANT SQUARE DANCE
565 , REUNION CONCERT TOUR
566 , REVEALING CAST INTERVIEWS
567 , RHYTHM & BLUES
568 , RHYTHM AND BLUES
569 , RHYTHM GUITAR
570 , RICHARD DONNER DIRECTS SUPERMAN
571 , ROBERT ALTMAN DIRECTS MASH
572 , ROBERT DE NIRO STARS IN CASINO
573 , ROBERT DE NIRO STARS IN RAGING BULL
574 , ROBERT DE NIRO STARS IN RONIN
575 , ROBERT DE NIRO STARS IN TAXI DRIVER
576 , ROBERT DOWNEY JR STARS IN IRON MAN
577 , ROBERT PATTINSON STARS IN TWILIGHT
578 , ROBERT REDFORD STARS IN THE NATURAL
579 , ROCK GROUP
580 , ROCK HUDSON AND DORIS DAY MOVIES
581 , ROCK MUSIC
582 , ROCK ON: PIANO ROCK
583 , ROCK-AND-ROLL MUSIC
584 , ROLE OF A LIFETIME
585 , ROMANTIC COMEDY
586 , ROMANTIC MOVIE
587 , ROMANTIC NIGHTS
588 , RON HOWARD STARS IN AMERICAN GRAFFITI
589 , RUNNING GAG
590 , RUNNING TIME OF THE MOVIE
591 , RUSSELL CROWE STARS IN GLADIATOR
592 , RUSSELL SNOW STARS IN GLADIATORS
593 , SALLY FIELD STARS IN NORMA RAE
594 , SAM NEILL STARS IN JURASSIC PARK
595 , SAM ROCKWELL STARS IN MOON
596 , SAM SHEPARD STARS IN THE RIGHT STUFF
597 , SANDRA BULLOCK STARS IN GRAVITY
598 , SANDRA BULLOCK STARS IN SPEED
599 , SANDRA BULLOCK STARS IN THE BLIND SIDE
600 , SATURDAY MORNING CARTOONS
601 , SATURDAY NIGHT LIVE COMEDY SKETCH
602 , SATURDAY NIGHT LIVE COMEDY SKETCHES
603 , SCANDINAVIAN MUSIC
604 , SCENE STEALER
605 , SCENE-STEALER
606 , SCI-FI MOVIES WITH CULT FOLLOWINGS
607 , SCIENCE FICTION MOVIE
608 , SCIENCE-FICTION MOVIE
609 , SCIENCE-FICTION MOVIES
610 , SCIENCE-FICTION TELEVISION SERIES
611 , SCREENWRITERS & DIRECTORS
612 , SCREENWRITERS & PRODUCERS
613 , SCREWBALL COMEDIES
614 , SCREWBALL COMEDY
615 , SCREWBALL MADCAP CHASE SCENE
616 , SEAN ASTIN STARS IN THE FINAL SEASON
617 , SEASON PREMIERE
618 , SECRET SUPERSTAR
619 , SEQUELS & PREQUELS
620 , SERIES FINALE
621 , SERIES PREMIERE
622 , SERIES' FINAL SEASON
623 , SESAME STREET PREMIERES
624 , SETH GREEN STARS IN MARS NEEDS MOMS
625 , SHARON STONE STARS IN SPHERE
626 , SHIRLEY MACLAINE STARS IN THE APARTMENT
627 , SHOOTING ON LOCATION
628 , SHOOTING SCRIPT
629 , SHORT FILMS
630 , SHOW BIZ
631 , SHOWCASE PERFORMANCE
632 , SHOWTIME SPECIAL
633 , SIGHT GAG
634 , SIGOURNEY WEAVER STARS IN ALIEN
635 , SILENT FILM
636 , SILENT FILMS
637 , SILENT MOVIES
638 , SIMON BAKER STARS IN THE MENTALIST
639 , SINGING A DUET
640 , SISSY SPACEK STARS IN CARRIE
641 , SKETCH COMEDY
642 , SLAPSTICK COMEDIES
643 , SLAPSTICK COMEDY
644 , SMOOTH JAZZ
645 , SOLD-OUT PERFORMANCE
646 , SOLO ARTIST
647 , SOPHIA LOREN STARS AS TWO WOMEN
648 , SOPHIA LOREN STARS IN TWO WOMEN
649 , SOUND EFFECTS
650 , SOUND ENGINEER
651 , SPAGHETTI WESTERNS
652 , SPECIAL EFFECTS
653 , SPECIAL GUEST APPEARANCE
654 , SPECTACULAR MGM MUSICALS
655 , SPENCER TRACY MOVIES
656 , SPORTS-TALK RADIO
657 , STANDING OVATION
658 , STAR OF STAGE AND SCREEN
659 , STAR OF STAGE SCREEN & TELEVISION
660 , STAR-STUDDED AFFAIR
661 , STAR-STUDDED EVENT
662 , STAR-STUDDED GRAMMY AWARDS SHOW
663 , STAR-STUDDED GUEST LIST
664 , STAR-STUDDED MOVIE PREMIERE
665 , STARS IS THE LOVE GOD?
666 , STATION BREAK
667 , STELLAR PERFORMANCE
668 , STEVE CARELL STARS IN DATE NIGHT
669 , STEVE MARTIN STARS IN MY BLUE HEAVEN
670 , STEVE MARTIN STARS IN THE JERK
671 , STEVEN SEAGAL STARS IN ABOVE THE LAW
672 , STEVEN SEAGAL STARS ON ABOVE THE LAW
673 , STRAIGHT TO Â DVD
674 , STRAIGHT-TO-DVD
675 , STRAINGHT-TO-DVD
676 , STREAMING MOVIES
677 , STREET PERFORMERS
678 , STUDIO RECORDING
679 , STUNT DOUBLE
680 , SUGAR BOWL
681 , SUMMER BLOCKBUSTER
682 , SUMMER BLOCKBUSTERS
683 , SUMMER MOVIE PREVIEW
