id, phrase
76  , HOCUS- POCUS
77  , HOCUS-POCUS
78  , HOKEY POKEY
79  , HOP ON POP
80  , HOSTESS WITH THE MOSTESS
81  , HOT SHOT
82  , HOT TO TROT
83  , HOTSHOT
84  , HOUSE MOUSE
85  , HOW NOW BROWN COW
86  , HOW NOW BROWN COW?
87  , HURDY-GURDY
88  , HURLEY-BURLEY
89  , HURLY- BURLY
90  , HURLY-BURLY
91  , HURRY SCURRY
92  , HURRY-SCURRY
93  , HUSTLE & BUSTLE
94  , HUSTLE AND BUSTLE
95  , ILL WILL
96  , IMAGINATION & CELEBRATION
97  , IN IT TO WIN IT
98  , IN LIKE FLYNN
99  , ITALIAN STALLION
100 , JEEPERS CREEPERS
101 , JET SET
102 , JUNIOR SENATOR
103 , KINICK-KNACK PADDYWHACK
104 , KNICK-KNACK PADDYWACK
105 , KNICK-KNACK PADDYWHACK
106 , KNITTY GRITTY
107 , LAFFY TAFFY
108 , LEAN & MEAN
109 , LEGAL EAGLE
110 , LOCO MOCO
111 , LOTS OF SUN LOTS OF FUN
112 , LOVEY-DOVEY
113 , LUNCH BUNCH
114 , MADE IN THE SHADE
115 , MARRY IN BLUE LOVER BE TRUE
116 , MARY MARY QUITE CONTRARY
117 , MEAL DEAL
118 , MEET & GREET
119 , MEET AND GREET
120 , MELLOW YELLOW
121 , METER READER
122 , MIKE AND IKE
123 , MILES OF SMILES
124 , MISSING LINK FOUND AT A SKATING RINK
125 , MOANING AND GROANING
126 , MOANS & GROANS
127 , MOP TOP
128 , MY FUNNY HONEY
129 , NEAR AND DEAR
130 , NEAT FREAK
131 , NICE PRICE
132 , NIGHT- LIGHT
133 , NIGHT-LIGHT
134 , NO MUSS NO FUSS
135 , NO PAIN NO GAIN
136 , OKEY DOKEY
137 , OKEY- DOKEY
138 , OKEY-DOKEY
139 , ONE TWO BUCKLE MY SHOE
140 , ONE- STOP SHOP
141 , OODLES OF NOODLES
142 , OOKY SPOOKY
143 , OUT AND ABOUT
144 , PARENTING TIPS FOR LONG ROAD TRIPS
145 , PHONY-BALONEY
146 , PLAIN JANE
147 , PLAIN-JANE
148 , PLAY TRAY
149 , POP THE TOP
150 , PRAY TRAY
151 , PUCKER UP BUTTERCUP
152 , QUICK PICKS
153 , RAZZLE- DAZZLE
154 , RAZZLE-DAZZLE
155 , RAZZMATAZZ
156 , REAL DEAL
157 , RHYME TIME
158 , RIDING & SLIDING
159 , RUB A DUB DUB THREE MEN IN A TUB
160 , SARDINES AND TANGERINES
161 , SEAL THE DEAL
162 , SHOCK JOCK
163 , SHOP TILL YOU DROP
164 , SHOUT OUT
165 , SILLY BILLY
166 , SKY-HIGH
167 , SLIM & TRIM
168 , SLIM AND TRIM
169 , SMALLER HAULER
170 , SNACK PACK
171 , SNAIL MAIL
172 , SNEAK PEEK
173 , SNUG AS A BUG
174 , SNUG AS A BUG IN A RUG
175 , SPACE RACE
176 , SPRING FLING
177 , SPRUCE GOOSE
178 , STASH OF CASH
179 , STAY AND PLAY
180 , STEER CLEAR
181 , STUCK TRUCK
182 , STUDY BUDDY
183 , SUMP PUMP
184 , SUN AND FUN
185 , SUPERDUPER
186 , SURF & TURF
187 , SWATCH WATCH
188 , SWEET TREAT
189 , TEENSY WEENSY
190 , TEENSY-WEENSY
191 , THE BREEZE WHISTLING THROUGH THE TREES
192 , THE MAN WITH A PLAN
193 , THE MAN WITH THE PLAN
194 , THE MONSTER MASH WAS A NUMBER-ONE SMASH
195 , THE NAME OF THE GAME
196 , THE NEED FOR SPEED
197 , THE RAIN IN SPAIN
198 , THE REAL DEAL
199 , THE ROOKIE BOOKIE ATE A COOKIES
200 , THIN EDGE OF THE WEDGE
201 , THRILLS & CHILLS
202 , THRILLS & FRILLS
203 , THRILLS & SPILLS
204 , THRILLS AND FRILLS
205 , THRILLS CHILLS & SPILLS
206 , THUMP & BUMP
207 , TONIGHT IS THE NIGHT
208 , TOUGH STUFF
209 , TURKEY JERKY
210 , TURN RIGHT AT THE LIGHT
211 , TURN THAT FROWN UPSIDE DOWN
212 , TUTTI FRUTTI
213 , TUTTI-FRUITI
214 , TUTTI-FRUTTI
215 , TWICE AS NICE
216 , USE IT OR LOSE IT
217 , VACATION DESTINATION
218 , WALKING AND TALKING
219 , WEAR AND TEAR
220 , WELL BEGUN IS HALF DONE
221 , WHALE OF A TALE
222 , WHAT'S HOT WHAT'S NOT
223 , WHATS HOT WHATS NOT
224 , WHEELER-DEALER
225 , WHEELING AND DEALING
226 , WILD CHILD
227 , WILLY-NILLY
228 , WINE & DINE
229 , WINE AND DINE
230 , YERTLE THE TURTLE
231 , YES NO MAYBE SO
232 , YOU SNOOZE YOU LOSE
233 , ZIP YOUR LIP
