id , phrase
104  , BABY BLUE RIVER
105  , BABY ON BOARD OF DIRECTORS
106  , BACK TO SQUARE ONE IN A MILLION
107  , BACK TO THE FUTURE PLANS
108  , BACKROOM DEAL ME IN
109  , BACKWARD PASS THE KETCHUP
110  , BACON SLICE OF PIE
111  , BAKING FROM SCRATCH N SNIFF
112  , BAKING FROM SCRATCH ÂN' SNIFF
113  , BAKING POWDER PUFF
114  , BAKING SODA FOUNTAIN
115  , BALANCE BEAM OF LIGHT
116  , BALANCE OF POWER MOWER
117  , BALD EAGLE SCOUT
118  , BALLOT BOX OF CANDY
119  , BAMBOO SHOOT THE BREEZE
120  , BANANA SPLIT DECISION
121  , BANANA SPLIT ENDS
122  , BANANA SPLIT INFINITIVE
123  , BANANA SPLIT PERSONALITY
124  , BANANA SPLIT THE DIFFERENCE
125  , BASEBALL DIAMOND EARRINGS
126  , BASEBALL DIAMOND IN THE ROUGH
127  , BASEBALL DIAMOND RING
128  , BASEBALL PARK YOUR CAR
129  , BASKETBALL COURT OF LAW
130  , BASKETBALL HOOP SKIRT
131  , BATMAN & ROBIN THICKE
132  , BATMAN AND ROBIN THICKE
133  , BATMAN VILLIAN SCARECROW
134  , BATTING CAGE MATCH
135  , BATTING PRACTICE MAKES PERFECT
136  , BEAMING WITH PRIDE OF THE IRISH
137  , BEAUTIFUL MAIDEN VOYAGE
138  , BEAUTY AND THE BEAST MODE
139  , BEAUTY AND THE BEAST OF BURDEN
140  , BEAUTY MARK MY WORDS
141  , BEAUTY MARK OF ZORRO
142  , BEAUTY SHOP ONLINE
143  , BEAUTY TIP OF THE ICEBERG
144  , BEEF STOCK MARKET
145  , BEER NUTS & BOLTS
146  , BEER NUTS AND BOLTS
147  , BEER TAP DANCING
148  , BEGINNING MIDDLE & END ZONE
149  , BEHIND THE EIGHT BALL OF YARN
150  , BELLAMY YOUNG AT HEART
151  , BENCH PRESS YOUR LUCK
152  , BENDING MY KNEE PADS
153  , BENGAL TIGER WOODS
154  , BEST FRIENDS WITH BENEFITS
155  , BETTY WHITE RICE BOWL
156  , BETTY WHITE SANDY BEACHES
157  , BEYOND BELIEF SYSTEM
158  , BIG BEAR LAKE CABIN
159  , BIG BEN AFFLECK
160  , BIG BEN STILLER
161  , BILL THOMAS CHEETAH
162  , BILLY CRYSTAL BALL
163  , BILLY CRYSTAL CANDY DISH
164  , BILLY CRYSTAL VASE
165  , BILLY THE KID GLOVES
166  , BIRTHDAY WISH YOU WERE HERE
167  , BITE MARK RUFFALO
168  , BLACK CAPE COD
169  , BLACK HOLE IN ONE
170  , BLACK HOLE-IN-ONE
171  , BLAIR HOUSE OF CARDS
172  , BLANK CHECK MARK
173  , BLEND IN WITH THE WALLPAPER HANGER
174  , BLESSED EVENT PLANNER
175  , BLOOD PRESSURE POINTS
176  , BLOW OFF A LITTLE STEAM ENGINE
177  , BLUE JAY LENO
178  , BLUE SPRUCE UP YOUR EVERYDAY STYLE
179  , BLUE-PLATE SPECIAL RELATIVITY
180  , BLUSHING BRIDE OF FRANKENSTEIN
181  , BOARD GAME CHANGER
182  , BOARD GAME OF THRONES
183  , BOARDING PASS WITH FLYING COLORS
184  , BOB DENVER OMELET
185  , BODY AND SOUL MAN
186  , BONE DRY DOCK
187  , BONE-DRY DOCK
188  , BOOM BOX OF CHOCOLATES
189  , BOTTLED WATER POLO
190  , BOW TIE SCORE
191  , BOWLING ALLEY CAT
192  , BOXING & MIX AND MATCH
193  , BOXING MATCH POINT
194  , BOXING RING-AROUND-A-ROSY
195  , BRANCH LIBRARY OF CONGRESS
196  , BRASS BUTTON YOUR LIP
197  , BREAK EVEN STEVEN
198  , BREAK EVEN-STEVEN
199  , BREAK YOUR OLD ROUTINES
200  , BRICK HOUSE OF CARDS
201  , BRICK WALL ART
202  , BRIDAL PARTY LIKE A ROCK STAR
203  , BRIDGE THE GAP BAND
204  , BRIGHAM YOUNG AT HEART
205  , BRIGHT SUN HAT
206  , BRISK WALK DON'T RUN
207  , BROADWAY MUSICAL CHAIRS
208  , BROKEN HEART OF GLASS
209  , BROKEN HEART OF GOLD
210  , BROKERAGE FIRM GRIP
211  , BRUCE WAYNE BRADY
212  , BRUNO MARS ATTACKS!
213  , BUFFALO BILL OF RIGHTS
214  , BUGLE CALL OF THE WILD
215  , BUILT ON SOLID GROUND BEEF
216  , BULL IN A CHINA SHOP 'TIL YOU DROP
217  , BULLETIN BOARD GAME
218  , BUMPY ROAD CONSTRUCTION
219  , BUNDLE OF JOY TO THE WORLD
220  , BUNGEE JUMPING FOR JOY
221  , BUNGEE JUMPING TO CONCLUSIONS
222  , BURGER KING OF THE HILL
223  , BURRITO SUPREME COURT
224  , BURRITO SUPREME COURT DECISION
225  , BURT REYNOLDS WRAP
226  , BUS STOP IN THE NAME OF LOVE
227  , BUSINESS SUIT IN AMOUR
228  , BUSINESS SUIT IN ARMOR
229  , BUSINESS SUIT OF ARMOR
230  , BUTCHER BLOCK PARTY
231  , BUTTERFLY STROKE OF GENIUS
232  , BUY ONE GET ONE FREE KICK
233  , CABIN PRESSURE COOKER
234  , CABIN PRESSURE GAUGE
235  , CABIN PRESSURE POINT
236  , CADBURY EGGS BENEDICT
237  , CAESAR SALAD DRESSING FOR SUCCESS
238  , CAFE TERRACE AT NIGHT OF THE LIVING DEAD
239  , CAKE BATTER UP!
240  , CALIFORNIA GOLD RUSH HOUR
241  , CALL ME BACK AND FORTH
242  , CALL WAITING IN LINE
243  , CALL WAITING TO EXHALE
244  , CALM DOWN THE HATCH
245  , CAMERA FLASH CARDS
246  , CAMPAIGN & HIKING TRAIL
247  , CAMPAIGN EVENT OF THE SEASON
248  , CANDY CANE SUGAR
249  , CAPE COD LIVER OIL
250  , CAPE PORCUPINE
251  , CAPTAIN COLD WEATHER
252  , CAPTAIN HOOK LINE AND SINKER
253  , CAR KEY TO THE CITY
254  , CARAMEL APPLE JUICE
255  , CARDBOARD BOX YOUR EARS
256  , CARGO DECK OF CARDS
257  , CARGO HOLD THAT TIGER
258  , CARRYING A HEAVY PACK RAT
259  , CARTOON CHARACTER TRAIT
260  , CASH REGISTER TO VOTE
261  , CASH REGISTER TO WIN
262  , CASPER THE FRIENDLY GHOST PEPPER
263  , CASTING CALL ME SOMETIME
264  , CASUAL DRESS SHOP
265  , CAT FOOD FOR THOUGHT
266  , CATTLE DRIVE SAFELY
267  , CAUGHT OFF-GUARD SHACK
268  , CEILING FAN CLUB
269  , CELESTIAL BODIES OF WATER
270  , CELESTIAL BODY OF WORK
271  , CELINE DION & THE BELMONTS
272  , CENTER STAGE DOOR
273  , CHAIRMAN OF THE BOARD GAMES
274  , CHAMPAGNE GLASS MENAGERIE
275  , CHANGE YOUR MIND OVER MATTER
276  , CHANNEL SURFING LESSON
277  , CHANNING TATUM O'NEAL
278  , CHARIOTS OF FIRE HOSE
279  , CHARLESTON CHEW TOY
280  , CHARLIE BROWN PAPER BAG
281  , CHARLOTTE SQUARE ROOT
282  , CHARLOTTE'S WEB OF DECEIT
283  , CHEAP LABOR OF LOVE
284  , CHERRY PIE IN THE SKY
285  , CHERRY SODA POP OF COLOR
286  , CHICKEN LITTLE DINNER
287  , CHICKEN LITTLE DIPPER
288  , CHICKEN SCRATCH MY BACK
289  , CHICKEN STOCK EXCHANGE
290  , CHICKEN STOCK FUTURE
291  , CHICKEN STOCK FUTURES
292  , CHILL OUT AND STAY OUT
293  , CHIMNEY STACK OF NEWSPAPERS
294  , CHIPS & DIP IN THE ROAD
295  , CHOCOLATE BAR OF SOAP
296  , CHRIS BROWN SUGAR
297  , CHRIS ROCK CLIMBERS
298  , CHRISTMAS CAROL BURNETT
299  , CHRISTOPHER COLUMBUS OHIO
300  , CHRISTOPHER ROBIN REDBREAST
301  , CINNAMON ROLL CALL
302  , CIRCULAR MOTION PICTURE
303  , CIRCUS CLOWN FISH
304  , CITY BLOCK AND TACKLE
305  , CLASS ACT ACCORDINGLY
306  , CLASS CLOWN NOSE
307  , CLEAN AS A WHISTLE STOP
308  , CLEAN AS A WHISTLE WHILE YOU WORK
309  , CLEAN BILL OF HEALTH CRAZE
310  , CLEAN YOUR ROOM TEMPERATURE
311  , CLIMATE CHANGE YOUR MIND
312  , CLIP JOINT CHIEFS OF STAFF
313  , CLOSED SET OF EARRINGS
314  , CLOSET SPACE INVADERS
315  , CLOSING TIME AND TIME AGAIN
316  , CLOVE OF GARLIC BREAD
317  , CLOVE OF GARLIC BREATH
318  , COAT OF ARMS & LEGS
319  , COAT OF ARMS AND LEGS
320  , COAXIAL CABLE STITCH
321  , COCONUT WATER FOUNTAIN
322  , COFFEE BEAN SPROUTS
323  , COFFEE BREAK A LEG
324  , COFFEE GROUNDS FOR SUSPICION
325  , COFFEE PRESS CREDENTIALS
326  , COFFEE PRESS RELEASE
327  , COFFEE TABLE TENNIS
328  , COLD AS ICE BUCKET
329  , COLOR BLIND DATE
330  , COLOR WHEEL OF FORTUNE
331  , COLORS THAT POP QUIZ
332  , COMEDY FILM INDUSTRY
333  , COMEDY ROUTINE MAINTENANCE
334  , COMEDY TEAM PLAYER
335  , COMIC STRIP OF BACON
336  , COMMENCEMENT ADDRESS UNKNOWN
337  , COMMON KNOWLEDGE IS POWER
338  , COMMON SENSE OF DANGER
339  , COMMON SENSE OF SMELL
340  , COMPLETELY MISS THE MARK BUFFALO
341  , COMPUTER MOUSE TRAP
342  , CONCERT HALL OF JUSTICE
343  , CONCERT HALL OF RECORDS
344  , CONCESSION STAND BY ME
345  , CONFERENCE CALL FORWARD
346  , CONFIRMATION LETTER OPENER
347  , CONGA LINE OF FIRE
348  , CONGRESSIONAL HEARING AID
349  , CONSTITUTIONAL LAW & ORDER
350  , CONTINENTAL BREAKFAST BURRITO
351  , CONVEYOR BELT BUCKLE
352  , COOKING POT OF GOLD
353  , COOL HAND LUKE EVANS
354  , CORNED BEEF HASH IT OUT
355  , CORPORATE TAX RATE OF RETURN
356  , CORRECT ANSWER THE QUESTION PLEASE
357  , COSMIC DUST BUNNIES
358  , COUCH POTATO CHIPS
359  , COUCH POTATO PANCAKE
360  , COUCH POTATO PEELER
361  , COUCH POTATO SALAD
362  , COUNTY AND CHILD'S CAR SEAT
363  , COVER CHARGE BY THE HOUR
364  , CREAM-FILLED CENTER OF THE UNIVERSE
365  , CREAMED CORN TORTILLAS
366  , CRIME DOESN'T PAY WITH CASH OR CREDIT CARD
367  , CRIMINAL LAW OF AVERAGES
368  , CRITICAL MASS AUDIENCE
369  , CROCODILE ROCK THE BOAT
370  , CRY FOUL BALL
371  , CUP OF JAVA SPARROW
372  , CURIOSITY KILLED THE CAT BURGLAR
373  , CURIOSITY KILLED THE CAT ON A HOT TIN ROOF
374  , CURLING IRON MAN
375  , CURRENCY EXCHANGE PHONE NUMBERS
376  , CURTAIN CALL ME WE'LL DO LUNCH
377  , CURTAIN CALL OF THE WILD
378  , CURTAIN CALL YOUR MOTHER
379  , CUSTER'S LAST STAND BY ME
380  , CUSTER'S LAST STAND BY YOUR MAN
381  , CUSTOMER SERVICE CHARGE
382  , CUTTING BACK TO THE BASICS
383  , DAFFY DUCK DUCK GOOSE
384  , DAFFY DUCK POND
385  , DAIRY QUEEN VICTORIA
386  , DANCING QUEEN LATIFAH
387  , DATE OF BIRTH KEEPSAKES
388  , DAVID LETTERMAN SWEATER
389  , DEAL OF A LIFETIME WARRANTY
390  , DEATH VALLEY GIRL
391  , DEBBIE REYNOLDS WRAP
392  , DEEP SPACE HEATER
393  , DEFENSIVE & SCRATCH MY BACK
394  , DEFENSIVE END OF THE LINE
395  , DEFENSIVE TEAM EFFORT
396  , DEN MOTHER NATURE
397  , DENZEL WASHINGTON MONUMENT
398  , DEODORANT STICK-IN-THE MUD
399  , DEODORANT STICK-IN-THE-MUD
400  , DEPARTMENT HEAD OF CATTLE
401  , DEPARTMENT HEADS OF STATE
402  , DEPARTMENT OF THE INTERIOR DECORATOR
403  , DEPOSIT SLIP AND FALL
404  , DEPOSIT SLIP OF THE TONGUE
405  , DEVEINED SHRIMP COCKTAIL
406  , DIALOG BOX SEATS
407  , DIAMOND IN THE ROUGH DRAFT
408  , DIAMOND RING AROUND THE COLLAR
409  , DIANA ROSS GELLAR
410  , DIANA ROSS GELLER
411  , DIAPER BAG OF TRICKS
412  , DIFFERENT AS NIGHT AND DAY SHIFT
413  , DINNER TABLE OF CONTENTS
414  , DINNER TABLE SAW
415  , DIRT POOR EXCUSE
416  , DIRT ROAD MAP
417  , DIRT-POOR EXCUSE
418  , DIRTY HARRY POTTER
419  , DISC JOCKEY SHORTS
420  , DISTRICT OF COLUMBIA UNIVERSITY
421  , DIVINE PROVIDENCE RHODE ISLAND
422  , DIVING BELL TOWER
423  , DIVISION SIGN LANGUAGE
424  , DO THE FUNKY CHICKEN NOODLE SOUP
425  , DOCTOR STRANGE STORY
426  , DOG DAYS OF THUNDER
427  , DOG POUND CAKE
428  , DOGGIE BAG OF TRICKS
429  , DOGWOOD TREE OF LIFE
430  , DOLLAR BILL GATES
431  , DON'T ASSUME ANYTHING GOES
432  , DON'T CRY OVER SPILLED MILK TOAST
433  , DON'T CRY OVER SPILT MILK CARTON
434  , DON'T GET MAD MONEY
435  , DON'T GIVE UP YOUR DAY JOB SEARCH
436  , DON'T JUDGE A BOOK BY ITS COVER CHARGE
437  , DON'T MAKE BE NERVOUS ENERGY
438  , DON'T MAKE ME NERVOUS ENERGY
439  , DON'T PRESS YOUR LUCK OF THE DRAW
440  , DON'T TOUCH THAT DIAL THE WRONG NUMBER
441  , DONALD DUCK DUCK GOOSE
442  , DONALD DUCK FOR COVER
443  , DORIS DAY SCHOOL
444  , DOWN BUT NOT OUT TO LUNCH
445  , DOWN FOR THE COUNT DRACULA
446  , DOWN ON MY LUCK OF THE DRAW
447  , DOWN UNDER THE WEATHER
448  , DOWN-AND-OUT OF MY LEAGUE
449  , DOWN-HOME FOLK DANCERS
450  , DOWNWARD SPIRAL PASTA
451  , DRAFT BOARD OF EDUCATION
452  , DRAMA QUEEN OF HEARTS
453  , DRAWING BARREL OF FUN
454  , DREAM JOB INTERVIEW
455  , DRIVING TEST KITCHEN
456  , DROP KICK UP YOUR HEELS
457  , DRY SHERRY DARLING
458  , DUDE RANCH DRESSING
459  , DUNK SHOT IN THE DARK
460  , DUTCH TREAT YOURSELF
461  , EARLY SNOW GOOSE
462  , EARLY SNOW SHOVEL
463  , EARTH MOTHER GOOSE
464  , EASTER EGG NOODLES
465  , EAT MY WORDS OF WISDOM
466  , EDDIE MURPHY BROWN
467  , EDITORIAL STAFF NURSE
468  , EDWARD NORTON ANTIVIRUS
469  , EDWARD NORTON ENDEAVORS
470  , EGG ON YOUR FACE VALUE
471  , EGGS BENEDICT CUMBERBATCH
472  , EGGS OVER EASY CHAIR
473  , ELECTED OFFICIAL BALLOT
474  , ELECTION DAY OF RECKONING
475  , ELECTRIC BLANKET OF SNOW
476  , ELECTRIC SHOCK JOCK
477  , ELECTRICAL OUTLET MALL
478  , ELEPHANT SEAL OF APPROVAL
479  , ELVIS HAS LEFT THE BUILDING MANAGER
480  , EMERGENCY KIT CARSON
481  , EMERGENCY ROOM FOR IMPROVEMENT
482  , EMERGENCY ROOM TO BREATHE
483  , EMOTIONAL PLEA BARGAIN
484  , EMOTIONALLY CHARGED BATTERY
485  , ENCHANTED FOREST RANGER
486  , ENCOURAGING WORDS ARE JUST WORDS
487  , ENERGY BAR OF SOAP
488  , ENGAGEMENT RING-AROUND-THE-ROSY
489  , ENGLISH LANGUAGE BARRIER
490  , ENOUGH IS ENOUGH SAID
491  , ERIC CHURCH WEDDING
492  , EVENTFUL DAY IN THE LIFE
493  , EXCHANGE STUDENT DRIVER
494  , EXCLAMATION POINT ME IN THE RIGHT DIRECTION
495  , EXCLUSIVE LOOK OVER THERE
496  , EXTENDED FAMILY DINNER
497  , EXTENDED FAMILY VACATION
498  , EXTENDED STAY AS LONG AS YOU LIKE
499  , EXTRA CREDIT SCORE
500  , EYE CANDY BAR
501  , EYE CONTACT SPORT
502  , FACE THE FACTS OF LIFE
503  , FACE THE MUSIC VIDEO
504  , FACULTY MEETING OF THE MINDS
505  , FAIR AND SQUARE ROOT
506  , FAIRY DUST BUNNIES
507  , FALL FLAT TIRE
508  , FALLING IN LOVE ALWAYS
509  , FALSE ALARM CLOCK
510  , FALSE SENSE OF SECURITY MEASURES
511  , FAME & FORTUNE COOKIE
512  , FAMILY CIRCLE OF FRIENDS
513  , FAMILY CIRCLE OF LIFE
514  , FAMILY GUY PEARCE
515  , FAMILY GUY PIERCE
516  , FAMILY HONOR GUARD
517  , FAMILY PET CARRIER
518  , FANNY PACK RAT
519  , FAR & WIDE RECEIVER
520  , FASHION POLICE ESCORT
521  , FASHION POLICE PRECINCT
522  , FAST TIMES AT RIDGEMONT HIGH-SCHOOL CRUSH
523  , FATHER FIGURE EIGHT
524  , FATHER KNOWS BEST IN SHOW
525  , FATS DOMINO EFFECT
526  , FEAR OF FLYING SQUIRRELS
527  , FEDERAL EXPRESS BUS
528  , FEDERALIST PARTY ANIMAL
529  , FEELING HOT HOT HOT FUDGE
530  , FELIX THE CAT ELLINGTON
531  , FENCE POST OFFICE
532  , FENWAY PARK YOUR CAR
533  , FERRIS WHEEL OF FORTUNE
534  , FIGHTING CHANCE OF A LIFETIME
535  , FILL IN THE BLANK CHECK
536  , FILTHY RICH LITTLE
537  , FINAL DESTINATION UNKNOWN
538  , FINGER PAINTING THE TOWN RED
539  , FINGER-PAINTING THE TOWN RED
540  , FIRE-ENGINE RED ZONE
541  , FIRST AID KIT AND CABOODLE
542  , FIRST CLASS CABIN FEVER
543  , FIRST FAMILY FEUD
544  , FIRST LADY SINGS THE BLUES
545  , FIRST-AID KIT AND CABOODLE
546  , FISH TANK TRUCK
547  , FIT AS A FIDDLE-DE-DE
548  , FIT AS FIDDLE-DE-DE
549  , FITNESS TIP OF THE ICEBERG
550  , FIZZLED OUT OF ORDER
551  , FLASH DRIVE SAFE
552  , FLAT TIRE IRON
553  , FLEA MARKET VALUE
554  , FLIPPING A COIN COLLECTOR
555  , FLORIDA KEYS TO THE HOUSE
556  , FLOWER BUD BUNDY
557  , FLYING HIGH-AND-MIGHTY
558  , FOAM ROLLER DERBY
559  , FOCUS GROUP OF FRIENDS
560  , FOGGY MOUNTAIN BREAKDOWN
561  , FOOD CHAIN REACTION
562  , FOOD COURT OF LAW
563  , FOOD FOR THE THOUGHT POLICE
564  , FOOD FOR THOUGHT POLICE
565  , FOOL'S GOLD CREEK
566  , FOOTLOOSE AND FANCY FREE PARKING
567  , FOOTSIE ROLL OVER AND PLAY DEAD
568  , FOUNDING FATHER TIME
569  , FRAGGLE ROCK THE BOAT
570  , FRANCIS SCOTT KEY TO THE CITY
571  , FRATERNITY HOUSE OF CARDS
572  , FREE CLASSICAL MUSIC CONCERTS
573  , FREE SPIN CYCLE
574  , FREE SPIN THE BOTTLE
575  , FREEDOM OF SPEECH BUBBLE
576  , FREEDOM OF SPEECH THERAPIST
577  , FRENCH QUARTER AFTER
578  , FRESH DIRT BIKE
579  , FRESH WOOD CHIPS & SALSA
580  , FRIED CHICKEN COOP
581  , FRIEND OF THE FAMILY TREE
582  , FRIENDSHIP RING MY BELL
583  , FROM RUSSIA WITH LOVE AMERICAN STYLE
584  , FRONT DOOR PRIZE
585  , FROZEN DINNER THEATER
586  , FULL MOON KNIGHT
587  , FULL MOON NIGHT
588  , FULL OF WISDOM TOOTH
589  , FULL STEAM AHEAD OF SCHEDULE
590  , FUNERAL HOME SWEET HOME
591  , FUR COAT OF PAINT
592  , GAG ORDER IN THE COURT
593  , GAME-SHOW HOSTESS TWINKIES
594  , GAMMA RAY ROMANO
595  , GARBAGE CAN OF BEANS
596  , GARDEN RAKE COMB
597  , GARLIC BREATH OF FRESH AIR
598  , GARTH BROOKS BROTHERS SUIT
599  , GAYLE KING OF THE ROAD
600  , GENERAL PUBLIC DOMAIN
601  , GENERATION GAP JEANS
602  , GET OFF MY CASE STORY
603  , GET OFF MY CASE STUDY
604  , GET TO THE POINT OF NO RETURN
605  , GETTING AWAY WITH MURDER SHE WROTE
606  , GINGER & WASABI
607  , GIVE ME A HINT OF MINT
608  , GIVE ME A HUG POINT
609  , GLADYS KNIGHT IN SHINING ARMOR
610  , GLAMOUR-PUSS IN BOOTS
611  , GLENN CLOSE PROXIMITY
612  , GLOBAL IMPACT STATEMENT
613  , GLOBAL VILLAGE IDIOT
614  , GO AHEAD MAKE MY DAY CARE CENTER
615  , GOING GREEN BANANAS
616  , GOLD TOOTH FAIRY
617  , GOLDEN AGE BEFORE BEAUTY
618  , GOLDEN GATE BRIDGE GAME
619  , GOLDFISH BOWL OF SOUP
620  , GOLF BAG OF POTATO CHIPS
621  , GOLF COURSE OF ACTION
622  , GOLF SWING BAND
623  , GOOD LUCK OF THE DRAW
624  , GOOD WILL HUNTING SEASON
625  , GOOGLE SEARCH PARTY
626  , GRADUATE STUDENT COUNCIL
627  , GRAND OPENING ACT
628  , GRAND PLACE OF BIRTH
629  , GRANOLA BAR OF SOAP
630  , GRAVEYARD SHIFT INTO HIGH GEAR
631  , GRAVY BOAT CAPTAIN
632  , GRAVY TRAIN OF THOUGHT
633  , GRAY WOLF BLITZER
634  , GREAT WALL OF CHINA DOLLS
635  , GREEN THUMB A RIDE
636  , GROVER CLEVELAND BROWNS
637  , GROVER CLEVELAND OHIO
638  , GUILT TRIP OF A LIFETIME
639  , GUINEA PIG LATIN
640  , GUITAR PICK A FIGHT
641  , HAIR SPRAY PAINT
642  , HALL OF FAME & FORTUNE
643  , HALLE BERRY GORDY
644  , HALLE BERRY PIE
645  , HALLE BERRY TURNOVER
646  , HAMSTER WHEEL OF FORTUNE
647  , HAND CREAM OF THE CROP
648  , HAND CREAM PITCHER
649  , HAPPY BIRTHDAY SUIT
650  , HAPPY DAYS OF OUR LIVES
651  , HARD AS A ROCK-AND-ROLL
652  , HARRISON FORD PICKUP TRUCK
653  , HARRY TRUMAN CAPOTE
654  , HAUNTED HOUSE SALAD
655  , HAUNTED HOUSE SITTER
656  , HAVING A GREAT TIME ZONE
657  , HAYSTACK ROCK OF AGES
658  , HE GOT GAME OF THRONES
659  , HE GOT GAMES OF THRONES
660  , HEART OF GOLD BRICKS
661  , HEAVEN ON EARTH ANGEL
662  , HEAVY-METAL ROCK GARDEN
663  , HELICOPTER PAD & PENCIL
664  , HELP WANTED DEAD OR ALIVE
665  , HELPING HAND SANITIZER
666  , HERBIE THE LOVE BUG SPRAY
667  , HERD OF BUFFALO WINGS
668  , HERSHEY'S KISS OF DEATH
669  , HERSHEYS KISS OF DEATH
670  , HIDDEN TALENT MANAGER
671  , HIGH COST OF LIVING DANGEROUSLY
672  , HIGH PITCH THE BALL
673  , HIGH SURF THE WEB
674  , HISTORY IN THE MAKING ENDS MEET
675  , HIT OR MISS YOU ALREADY
676  , HIT THE DECK OF CARDS
677  , HIT THE NAIL ON THE HEAD OF THE HOUSEHOLD
678  , HITCHING POST OFFICE
679  , HITTING THE MOTHER LODE
680  , HOLDING HANDS DOWN
681  , HOLE IN ONE OF A KIND
682  , HOLIDAY CHEER FOR THE UNDERDOG
683  , HOLLYWOOD BOWL OF CEREAL
684  , HOME ALONE TOGETHER
