id, phrase
190 , SPICY SEAFOOD SOUP
191 , SPORTS & CANDY BAR
192 , STAINLESS STEEL SPAGHETTI STRAINER
193 , STAINLESS-STEEL SPAGHETTI STRAINER
194 , STAR-STUDDED SPECTACULAR
195 , STARS STRIPES & STATES
196 , STOCKING STUFFERS
197 , STRANGE SCARY STORIES
198 , STRIKES SPARES & SPLITS
199 , STRIKES SPARES SPLITS
200 , STYLISH STRAPPY SANDALS
201 , SUN SURF & SAND
202 , SUN-SOAKED SURFERS
203 , SWEET STRAWBERRY SORBET
204 , TASTY TANTALIZING TREATS
205 , TASTY TURKEY TENDERLOINS
206 , TELEGRAPH TELEPHONE & TELEVISION
207 , TELEGRAPH TELEPHONE TELEVISION
208 , TERRIFIC TACO TRUCK
209 , TERRIFIC TOP TRENDS
210 , TINSEL TRADITIONS & TREES
211 , TINY TWIG
212 , TOPAZ TANZANITE & TURQUOISE
213 , TOUCHTONE PHONE
214 , TOUCHTONE TELEPHONE
215 , TWISTY TURNING TRACK
216 , TYPEWRITER & HAIR RIBBON
217 , WINTER WONDERLAND
218 , WONDER WINTER WOOLLIES
219 , WONDERFUL WARM WEATHER
220 , WONDERFUL WARM WOOLENS
221 , WONDERFUL WINTER WOOLLIES
