id, phrase
295  , CHICAGO CUBS FANS
296  , CHILD GENIUS
297  , CHILDHOOD FRIENDS
298  , CHILDHOOD HEROES
299  , CHILDHOOD PALS
300  , CHILDHOOD SWEETHEARTS
301  , CHILDREN'S CHOIR
302  , CHOCOLATE LOVERS
303  , CHOIR GROUP
304  , CHOOSY KIDS
305  , CHORAL BELL RINGERS
306  , CHOSEN FEW
307  , CHRISTIANS
308  , CHRISTMAS CAROLERS
309  , CHUMS PALS & FRIENDS
310  , CHURCH CONGREGATION
311  , CHURCH MEMBERS
312  , CHURCHGOERS
313  , CIRCUS ENTERTAINERS
314  , CIRCUS PERFORMERS
315  , CIRCUS TROUPE
316  , CITY AUTHORITIES
317  , CITY COUNCIL MEMBERS
318  , CITY SLICKERS
319  , CITY WORKERS
320  , CIVIL AERONAUTICS BOARD
321  , CIVIL RIGHTS LEADERS
322  , CIVIL WAR BUFFS
323  , CLARINET BAND
324  , CLASS ACT
325  , CLASSIC COUNTRY DUOS
326  , CLIFF DIVERS
327  , CLINICIANS
328  , CLOCK WATCHERS
329  , CLOCK- WATCHERS
330  , CLOCK-WATCHERS
331  , CLOCKMAKERS
332  , CLOSE FAMILY MEMBERS
333  , CLOSE FRIENDS
334  , CLOSE KNIT GROUP
335  , CLOSE RELATIVES
336  , CLOSE-KNIT FAMILIES
337  , CLOSE-KNIT FAMILY
338  , COAST GUARD
339  , COED DANCE TEAM
340  , COHORTS
341  , COIN COLLECTOR
342  , COLLEAGUES & ASSOCIATES
343  , COLLEAGUES AND ASSOCIATES
344  , COLLEGE ADMINISTRATORS
345  , COLLEGE ALUMNI
346  , COLLEGE ATHLETES
347  , COLLEGE BUDDIES
348  , COLLEGE FOOTBALL TEAM
349  , COLLEGE GRADUATES
350  , COLLEGE PALS
351  , COLLEGE ROOMMATES
352  , COLLEGE ROWING TEAM
353  , COLLEGE STUDENTS
354  , COLORADOANS
355  , COLORFUL CHARACTERS
356  , COLORFUL STORYTELLERS
357  , COLORODOANS
358  , COMEBACK KID
359  , COMEDY DUO
360  , COMIC-BOOK COLLECTORS
361  , COMMON ANCESTORS
362  , COMMUNITY BUSINESS LEADERS
363  , COMMUNITY LEADERS
364  , COMMUNITY OF FRIENDS
365  , COMMUTERS RIDING THE TRAIN TO WORK
366  , COMPARISON SHOPPERS
367  , COMPETITIVE BODYBUILDER
368  , COMPETITIVE BODYBUILDERS
369  , COMPETITIVE ICE SKATERS
370  , COMPETITIVE ICE SKATING
371  , COMPLETE STRANGERS
372  , COMPOSERS
373  , COMPOSERS & LYRICISTS
374  , CONCERNED CITIZENS
375  , CONCERTGOERS
376  , CONFIDANTES & COMEDIANS
377  , CONFIDANTES & COMPANIONS
378  , CONFUCIANISTS
379  , CONGRESSIONAL COMMITTEE
380  , CONGRESSMEN
381  , CONGRESSWOMEN
382  , CONNOISSEURS
383  , CONSIDERATE ROOMMATE
384  , CONSTRUCTION WORKERS
385  , CONSULS
386  , CONSUMER ADVOCATES
387  , CONTEST JUDGES
388  , CONVENTION ATTENDEES
389  , COOL SURFERS
390  , CORPORATE AUTHORS
391  , CORPORATE SPONSORS
392  , COTTON FARMERS
393  , COUCH POTATOES
394  , COUNCIL FOR THE ARTS
395  , COUNCIL OF ELDERS
396  , COUNTRY-MUSIC LEGENDS
397  , COUNTY BOARD OF ELECTIONS
398  , COUPLES IN LOVE
399  , COURT OFFICIALS
400  , COWBOYS
401  , COWBOYS & COWGIRLS
402  , COWBOYS AND COWGIRLS
403  , COWORKER
404  , CRACK TEAM OF OFFICIALS
405  , CRAFTSMEN
406  , CRAFTSPEOPLE
407  , CREATIVE STUDENTS
408  , CREATIVE THINKERS
409  , CREATURES OF HABIT
410  , CREW MEMBERS
411  , CRICKET TEAM
412  , CUB SCOUTS
413  , CUBAN BOXER
414  , CUBIST PAINTER
415  , CULINARY MASTERS
416  , CULINARY STUDENTS
417  , CURIOUS ONLOOKERS
418  , CUTE INFANT
419  , CUTE KID
420  , CUTE TODDLERS
421  , CUTTING EDGE ARTISTS
422  , CUTTING-EDGE ARTISTS
423  , CYCLING COMMUTERS
424  , DADS & GRANDPAS
425  , DAIRY FARMERS
426  , DAREDEVIL DIVERS
427  , DARING & GRACEFUL CLIFF DIVERS
428  , DARING ADVENTURERS
429  , DARK-HAIRED MEN
430  , DARLING DAUGHTER
431  , DATE TO THE PROM
432  , DAY PICNICKERS
433  , DEAR FRIENDS
434  , DECORATED ARMY GENERALS
435  , DECORATED SOLDIERS
436  , DEDICATED EMPLOYEES
437  , DEFENSE CONTRACTORS
438  , DELIGHTED VISITORS
439  , DELIGHTFUL CHILDREN
440  , DELIGHTFUL YOUNGSTERS
441  , DELIGHTFULLY DEAR FRIENDS
442  , DEMOCRATS & REPUBLICANS
443  , DEN MOTHER
444  , DEPARTMENT OF HEALTH
445  , DETECTIVES & SLEUTHS
446  , DETERMINED EXPLORERS
447  , DEVOTED TV VIEWERS
448  , DIFFERENT AGE GROUP
449  , DIGITAL ASSISTANT
450  , DINING STAFF
451  , DINNER PARTY GUESTS
452  , DIRECTORS & PRODUCERS
453  , DISBANDED ROCK GROUP
454  , DISCHARGED PATIENTS
455  , DISPUTING PARTIES
456  , DISTANT COUSINS
457  , DISTINGUISHED ALUMNI
458  , DISTINGUISHED COLLEAGUES
459  , DISTINGUISHED GUESTS
460  , DISTINGUISHED LUMINARIES
461  , DISTINGUISHED PANEL OF JUDGES
462  , DIVERSE CROWDS
463  , DIVERSE TOURISTS
464  , DIXIELAND JAZZ BAND
465  , DO-GOODER
466  , DOCTORS AND LAWYERS
467  , DOCTORS AND NURSES
468  , DOCUMENTARY
469  , DOCUMENTARY FILM CREW
470  , DOERS & SEERS
471  , DOG LOVERS
472  , DORM RESIDENTS
473  , DORMATORY ROOMMATES
474  , DOWN-TO-EARTH DUBLINERS
475  , DRAFT BOARD
476  , DRAMA CLUB
477  , DREAMERS & DOERS
478  , DRILLING CREW
479  , DRINK VENDOR
480  , DRINK VENDORS
481  , DRUM AND BUGLE CORPS
482  , DUKE & DUCHESS
483  , DYNAMIC LEADERS
484  , EAGER HOPEFULS
485  , EAGER PARTICIPANTS
486  , EARLY ADOPTERS
487  , EARLY CIVILIZATIONS
488  , EARLY EXPLORERS
489  , EARLY HUMANS
490  , EARLY RISERS
491  , EARLY SETTLERS
492  , EARTHLINGS
493  , EASTERN SHOSHONE TRIBE
494  , ECCENTRIC CHARACTERS
495  , ECLECTIC COMMUNITY
496  , ECONOMISTS
497  , EDITORIAL STAFF
498  , EGYPTIAN PHARAOHS
499  , ELECTED MAGISTRATES
500  , ELECTED MAYOR
501  , ELECTED OFFICIALS
502  , ELECTED SHERIFF
503  , ELECTORAL COLLEGE
504  , ELECTORATE
505  , ELIGIBLE BACHELORS
506  , ELIGIBLE CONTESTANT
507  , ELIGIBLE CONTESTANTS
508  , EMERGING ARTISTS
509  , EMINENT ARTISTS
510  , EMPTY NESTERS
511  , ENERGETIC CONTESTANTS
512  , ENERGETIC FOLKS
513  , ENERGETIC METS FANS
514  , ENERGETIC MILLENNIALS
515  , ENERGETIC SPORTS FANS
516  , ENGLISH ACTORS
517  , ENTERTAINING MIMES
518  , ENTERTAINING STREET PERFORMERS
519  , ENTHUSIASTIC FANS
520  , ENTHUSIASTIC LEARNER
521  , ENTHUSIASTIC PLAYERS
522  , ENTHUSIASTIC SOCCER FANS
523  , ENTHUSIASTIC STAFF
524  , EPIC EXPLORERS
525  , EQUESTRIAN TEAM
526  , ESKIMOS
527  , ESPN ANCHORS
528  , ESTEEMED CHEFS
529  , ESTEEMED MERCHANTS
530  , EUROPEAN COLONISTS
531  , EUROPEAN LEADERS
532  , EUROPEAN ROYALTY
533  , EVERYBODY
534  , EVERYDAY HEROES
535  , EXCELLENT ORATORS
536  , EXCITED & PROUD NEW GRANDPARENTS
537  , EXCITED AUDIENCE
538  , EXCITED NEWLYWEDS
539  , EXCITED TOURIST
540  , EXCITED TOURISTS
541  , EXCLUSIVE SHOP
542  , EXPANSION TEAM
543  , EXPECTANT MOTHERS
544  , EXPERIENCED CYCLISTS
545  , EXPERIENCED DIVERS
546  , EXPERIENCED DRIVERS
547  , EXPERIENCED MOUNTAIN BIKERS
548  , EXPERIENCED SURFERS
549  , EXPERT APPRAISERS
550  , EXPERT CLIMBERS
551  , EXPERTS IN THE INDUSTRY
552  , EXTENDED FAMILY
553  , EXTRAORDINARY MARINERS
554  , FABULOUS DANCE INSTRUCTOR
555  , FABULOUS STORYTELLERS
556  , FACEBOOK FRIENDS
557  , FACT-FINDING COMMITTEE
558  , FACTORY WORKERS
559  , FACULTY & STAFF
560  , FAITHFUL GYM-GOERS
561  , FAMILY ANCESTORS
562  , FAMILY OF ACROBATS
563  , FAMILY PHYSICIAN
564  , FAMOUS ARTISTS
565  , FAMOUS CELEBRITIES
566  , FAMOUS CHEMISTS
567  , FAMOUS DUETS
568  , FAMOUS FASHION DESIGNERS
569  , FAMOUS FASHION ICONS
570  , FAMOUS FIGURES
571  , FAMOUS INVENTORS
572  , FAMOUS OUTLAWS
573  , FAMOUS PEOPLE WHO SHARE MY BIRTHDAY
574  , FAMOUS WRITER
575  , FAN CLUB
576  , FANATICAL FANS
577  , FANS CHEERING IN THE STANDS
578  , FANS OF THE SHOW
579  , FANTASY FOOTBALL LEAGUE
580  , FARM HANDS
581  , FASHION CRITIC
582  , FASHION INSIDERS
583  , FASHION-INDUSTRY INSIDER
584  , FASHIONABLE PEOPLE
585  , FAST WALKERS
586  , FAST-TALKERS
587  , FATHERS & SONS
588  , FAVORITE COUSIN
589  , FAVORITE COUSINS
590  , FAVORITE SON
591  , FAVORITE TEACHER
592  , FEDERAL INVESTIGATORS
593  , FEDERAL OFFICER
594  , FEDERAL OFFICERS
595  , FELLOW
596  , FELLOW ARTISTS
597  , FELLOW BAND MEMBERS
598  , FELLOW CLASSMATES
599  , FELLOW TEAMMATES
600  , FELLOW TRAVELERS
601  , FELLOW YOGIS
602  , FEMALE BAND MEMBERS
603  , FEMALE COWORKERS
604  , FERARRI FORMULA ONE DRIVERS
605  , FESTIVAL-GOERS
606  , FIERCE WARRIORS
607  , FIGURE SKATERS
608  , FILM FANS
609  , FILM LOVERS
610  , FINALISTS
611  , FIRST COUSINS
612  , FIRST-ROUND SELECTIONS IN THE NFL DRAFT
613  , FIRST-TIME HOMEBUYERS
614  , FISHERMEN
615  , FISHING BUDDIES
616  , FISHING ENTHUSIASTS
617  , FIT MAN & WOMAN
618  , FIT MEN & WOMEN
619  , FLAMCO DANCER
620  , FLAPPER WOMEN
621  , FLAPPERS
622  , FLASH MOBS
623  , FLEMISH COMMUNITY
624  , FLIGHT CREW
625  , FLIGHT-TEST SQUADRON
626  , FLOWER CHILDREN
627  , FLOWER GIRL & RING BEARER
628  , FLY-FISHERS
629  , FOLK DANCERS
630  , FOLK HEROES
631  , FOOD ENTHUSIASTS
632  , FOODIES
633  , FOOTBALL FANS
634  , FOOTBALL JOCK
635  , FOOTBALL LEAGUE
636  , FOOTBALL PLAYERS & CHEERLEADERS
637  , FOOTBALL TEAM
638  , FOREIGN ALLIES
639  , FOREIGN DIGNITARIES
640  , FOREIGN INVESTORS
641  , FOREIGN LEADERS
642  , FOREIGN PRESS
643  , FORMER CHIEFS OF STAFF
644  , FORMER CHILD STARS
645  , FORMER EMPLOYEES
646  , FORMER FIRST LADIES
647  , FORMER US PRESIDENTS
648  , FORTUNETELLER
649  , FOUNDING FATHERS
650  , FRANCISCAN MONKS
651  , FRATERNAL TWINS
652  , FRATERNITY BROTHERS
653  , FREEDMEN
654  , FREEDOM RIDERS
655  , FRENCH CANDYMAKERS
656  , FRENCH JOURNALISTS
657  , FRENCH MILLIONAIRES
658  , FREQUENT CUSTOMERS
659  , FRESH FACES
660  , FRESHMEN
661  , FRESHMEN & SOPHOMORES
662  , FRESHMEN AND SOPHOMORES
663  , FRIENDLY ARIZONANS
664  , FRIENDLY AZONIANS
665  , FRIENDLY BARTENDERS
666  , FRIENDLY BET TAKERS
667  , FRIENDLY CAMPMATES
668  , FRIENDLY COWORKERS
669  , FRIENDLY FAMILIES
670  , FRIENDLY FLIGHT CREW
671  , FRIENDLY FLORISTS
672  , FRIENDLY HOUSEGUESTS
673  , FRIENDLY MULTILINGUAL STAFF
674  , FRIENDLY NEIGHBORS
675  , FRIENDLY OREGONIANS
676  , FRIENDLY PARISIANS
677  , FRIENDLY PARK STAFF
678  , FRIENDLY RANGER STAFF
679  , FRIENDLY ROOMMATES
680  , FRIENDLY SALES ASSOCIATES
681  , FRIENDLY TEXANS
682  , FRIENDLY TRAINED TOUR GUIDES
683  , FRIENDLY WALKING VENDORS
684  , FRIENDLY WELCOMING STAFF
685  , FRIENDS & ACQUAINTANCES
686  , FRIENDS & ASSOCIATES
687  , FRIENDS & COMPANIONS
688  , FRIENDS & FAMILY
689  , FRIENDS & FOES
690  , FRIENDS & NEIGHBORS
691  , FRIENDS & RELATIVES
692  , FRIENDS AND COMPANIONS
693  , FRIENDS AND FAMILY
694  , FRIENDS IN HIGH PLACES
695  , FRIENDS OF THE BRIDE
696  , FROLICKING KIDS
697  , FRONTIERSMEN
698  , FULL CROWD
699  , FULL-TIME EMPLOYEES
700  , FULLBACK & HALFBACK
701  , FUN NETWORK OF FRIENDS
702  , FUNNY CHARACTER ACTRESSES
703  , FUNNY CLOWNS
704  , FUNNY COMEDIANS
705  , FUNNY CONTESTANTS
706  , FUTURE BUSINESS LEADERS
707  , FUTURE GENERATIONS
708  , FUTURISTIC ENTREPRENEURS
709  , FUTURISTIC ENTRPRENEURS
710  , FUTURISTIC THINKERS
711  , FUTUROLOGISTS
712  , GAME OFFICIALS
713  , GAME SHOW AUDIENCE
714  , GAME SHOW CONTESTANTS
715  , GARAGE BAND
716  , GARAGE BANDS
717  , GARLIC WINGS
718  , GEEK GIRLS
719  , GEEKS & NERDS
720  , GENERAL PUBLIC
721  , GENERATION X
722  , GENEROUS FRIENDS
723  , GERALDO & CHITA RIVERA
724  , GHOSTWRITERS
725  , GIGGLING CHILDREN
726  , GIGGLING GIRLFRIENDS
727  , GIRL SCOUTS
728  , GLAMOR GIRLS
729  , GLAMOROUS SHOWGIRLS
730  , GLAMOUR GIRLS
731  , GLEE CLUB
732  , GLITTERING COSTUMES
733  , GLOBETROTTING COUPLE
734  , GODFATHER & GODMOTHER
735  , GOLD PROSPECTORS
736  , GOLD SILVER AND BRONZE MEDALISTS
737  , GOLD-MEDAL OLYMPIANS
738  , GOLF FOURSOME
739  , GOLF PARTNERS
740  , GOLF PRO
741  , GOLFING LEGEND
742  , GONDOLIERI
743  , GOOD BUDDIES
744  , GOOD CARPENTARS
745  , GOOD CARPENTERS
746  , GOOD CLEAN FUN
747  , GOOD COOKS
748  , GOOD FRIEND
749  , GOOD FRIENDS
750  , GOOD GUITARIST
751  , GOOD STUDENTS
752  , GOOD-LOOKING COUPLE
753  , GOOD-TIME CHARLIE
754  , GOODWILL AMBASSADOR
755  , GOVERNMENT OFFICIALS
756  , GRACEFUL DANCERS
757  , GRADUATE STUDENTS
758  , GRADUATING CLASS
759  , GRAFFITI ARTIST
760  , GRAMMY AWARD NOMINEES
761  , GRAMMY AWARD PRESENTERS
762  , GRAMMY WINNING SONGWRITERS
763  , GRAMMY-WINNING SINGERS
764  , GRAMMY-WINNING SONGWRITER
765  , GRAMMY-WINNING SONGWRITERS
766  , GRAND JURY
767  , GRAND PRIZE WINNERS
768  , GRAND-PRIZE WINNERS
769  , GRANDCHILDREN
770  , GRANDKIDS
771  , GRANDMA & GRANDPA
772  , GRANDMOTHER & GRANDFATHER
773  , GRANDMOTHERS & GRANDFATHERS
774  , GRANDPARENTS
775  , GREAT AMERICAN CITIZENS
776  , GREAT ATHLETES
777  , GREAT AUTHORS
778  , GREAT CREW
779  , GREAT CUSTOMERS
780  , GREAT FRIENDS
781  , GREAT IDEA
782  , GREAT PATRIOTS
783  , GREAT POETS
784  , GREAT TEAM
785  , GREAT-GREAT-GRANDPARENTS
786  , GREEK DANCERS
787  , GREEK ROMAN CATHOLIC
788  , GREEKS & ROMANS
789  , GREEN BERETS
790  , GROOMSMEN
791  , GROUP OF CHILDREN
792  , GROUP OF REPORTERS
793  , GROUPIE
794  , GROWN-UPS
795  , GROWN-UPS & CHILDREN
796  , GRUMPY OLD MAN
797  , GRUNGE ROCKERS
798  , GUARDS & TACKLES
799  , GUEST RELATIONS
800  , GUIDED TOUR GROUP
801  , GYM MEMBERS
802  , GYMNASTICS TEAM
803  , HALL OF FAMERS
804  , HAN DYNASTY
805  , HANDPICKED PARTICIPANTS
806  , HANDSOME DUDE
807  , HANDSOME LEADING MEN
808  , HANDSOME STRANGERS
809  , HANDSOME WAITERS
810  , HANG GLIDERS
811  , HAPPILY MARRIED COUPLE
812  , HAPPY CAMPERS
813  , HAPPY CHILD
814  , HAPPY HIPSTERS
815  , HAPPY HOMEMAKERS
816  , HAPPY KIDS
817  , HARD WORKERS
818  , HARD-WORKING INDIVIDUALS
819  , HARDWORKING STAFF
820  , HARMONICA PLAYERS
821  , HARPIST
822  , HEALTH EXPERT
823  , HEALTH INSPECTORS
824  , HEISMAN TROPHY WINNER
825  , HELPFUL SALES STAFF
826  , HERITAGE DANCE TROUPE
827  , HEROES & HEROINES
828  , HEROIC FIREMEN
829  , HIGH ACHIEVERS
830  , HIGH FLIERS
831  , HIGH JUMPER
832  , HIGH ROLLERS
833  , HIGH SCHOOL CHOIR
834  , HIGH SCHOOL DEBATE TEAM
835  , HIGH SCHOOL SENIORS
836  , HIGH-END TRAVELERS
837  , HIGH-SCHOOL CHEERLEADERS
838  , HIGH-SCHOOL SWEETHEARTS
839  , HIGHEST-PAID ACTORS
840  , HIGHEST-PAID ACTRESSES
841  , HIGHEST-PAID CHILD STARS
842  , HIKERS & PICNICKERS
843  , HILARIOUS STAND-UP COMEDIANS
844  , HIP CROWD
845  , HIPPIES
846  , HIRED HELP
847  , HISTORICAL SOCIETY
848  , HOCKEY LEGEND
849  , HOCKEY PLAYER
850  , HOLIDAY GUESTS
851  , HOLIDAY SHOPPERS
852  , HOLIDAY STAFF
853  , HOLLYWOOD LEGENDS
854  , HOLLYWOOD ROYALTY
855  , HOLLYWOOD SCREAM QUEENS
856  , HOME GARDENERS
857  , HOME OF MANY GREAT OLYMPIANS
858  , HOME OWNERS
859  , HOME VIEWERS
860  , HOMEBOY
861  , HOMECOMING KING & QUEEN
