id , phrase
236  , ALL-DAY SUMO WRESTLING TOURNAMENTS
237  , ALL-EXPENSE PAID VACATION
238  , ALL-EXPENSES PAID VACATION
239  , ALL-EXPENSES-PAID TRIP AROUND THE WORLD
240  , ALL-NIGHT DANCING
241  , ALL-STAR GAME
242  , AMAZING ADVENTURES
243  , AMAZING CELESTIAL SHOWER
244  , AMAZING EXPERIENCE
245  , AMAZING HOME RENOVATION
246  , AMAZING PERFORMANCES
247  , AMAZING SUNRISE
248  , AMAZING SUNSET
249  , AMAZING TRANSFORMATION
250  , AMAZING TROPICAL ESCAPE
251  , AMBUSH INTERVIEW
252  , AMERICA' CUP
253  , AMERICAN CIVIL WAR
254  , AMERICAN HISTORY CLASS
255  , AMERICAN IDOL AUDITION
256  , AMERICAN REVOLUTION
257  , AMERICAN REVOLUTIONARY WAR
258  , AMERICAN ROAD TRIP
259  , AMERICAN-HISTORY CLASS
260  , AMSTERDAM LIGHT FESTIVAL
261  , AN AFTERNOON OF ICE-FISHING
262  , AN AFTERNOON OF POTTERY PAINTING
263  , AN AFTERNOON OF POTTERY-PAINTING
264  , AN AFTERNOON OF SIGHTSEEING
265  , AN AFTERNOON OF SOCIAL TENNIS
266  , AN AMAZING SPECTACLE
267  , AN ANNUAL FAMILY VACATION
268  , AN ART FAIR
269  , AN EARLY DINNER
270  , AN EVENING AT HOME
271  , AN EVENING OF WINE TASTING
272  , AN OFFICE ROMANCE
273  , ANCIENT MUMMY EXHIBITION
274  , ANIMAL- ADOPTION FAIR
275  , ANIMAL-ADOPTION FAIR
276  , ANNIVERSARY PARTY
277  , ANNUAL CELEBRATIONS
278  , ANNUAL CONVENTION
279  , ANNUAL COUNTY FAIR
280  , ANNUAL DOG SHOW
281  , ANNUAL EYE EXAM
282  , ANNUAL FLOWER SHOW
283  , ANNUAL GATHERING
284  , ANNUAL HOLLYWOOD CHRISTMAS PARADE
285  , ANNUAL MEETING
286  , ANNUAL REUNION DINNER
287  , ANNUAL SAILING WEEK
288  , ANNUAL SALE
289  , ANNUAL SALES CONVENTION
290  , ANNUAL SKATING SHOW
291  , ANNUAL SONG FESTIVAL
292  , ANNUAL SPRING FLING
293  , ANNUAL ST PATRICK'S DAY PARADE
294  , ANNUAL STPATRICK'S DAY PARADE
295  , ANNUAL WHITE SALE
296  , ANNUAL WINTER CARNIVAL
297  , ANTICLIMACTIC ENDING
298  , ANTIQUE CAR SHOW
299  , ANTIQUE SALE
300  , ANTIQUE SHOPPING
301  , ANZAC DAY
302  , APARTMENT HUNTING
303  , APARTMENT-HUNTING
304  , APPAREL TRADE SHOW
305  , APPLE PICKING
306  , APPRECIATION DAY
307  , APPRECIATION NIGHT
308  , APRIL FOOLS' DAY
309  , AQUA AEROBICS
310  , ARCHAEOLOGICAL DIGS
311  , ARCHAEOLOGICAL EXCAVATIONS
312  , ARCHAEOLOGY EXPERIMENT
313  , ARCHITECTURE TOUR
314  , ARMED FORCES DAY
315  , ARMED FORCES WEEK
316  , ART CLASSES
317  , ART EXHIBITION
318  , ART SEMINAR
319  , ART SHOW
320  , ARTISTS' OPEN HOUSE
321  , ARTS & CRAFTS FAIR
322  , ARTS FESTIVAL
323  , ASH WEDNESDAY
324  , ASIAN-AMERICAN FILM FESTIVAL
325  , ATOMIC-BOMB TESTING
326  , ATTENDING A BROADWAY SHOW
327  , ATTENDING A GRAND EVENT
328  , ATTENDING A POPULAR EVENT
329  , ATTENDING A PUPPET SHOW
330  , ATTENDING AN OUTDOOR EVENT
331  , ATTENDING MY FAMILY REUNION
332  , AUDITIONING FOR AMERICAN IDOL
333  , AUSTIN UNDER THE STARS
334  , AUTHENTIC AUTOGRAPH
335  , AUTO RACING
336  , AUTUMN HARVEST
337  , AWARD CEREMONY
338  , AWARD CEREMONY DINNER
339  , AWARDS BANQUET
340  , AWESOME BIRTHDAY PARTY
341  , BABY SHOWER
342  , BABY'S FIRST BIRTHDAY PARTY
343  , BACHELOR PARTY
344  , BACHELORETTE PARTY
345  , BACK-TO-SCHOOL SHOPPING
346  , BACKPACKING ADVENTURE
347  , BACKYARD BARBECUE
348  , BACKYARD ENTERTAINING
349  , BACKYARD GARDEN PARTY
350  , BACKYARD INTERTAINING
351  , BACKYARD PARTIES
352  , BAKE SALE
353  , BALD-EAGLE SIGHTINGS
354  , BALLET CLASS
355  , BALLROOM DANCING COMPETITION
356  , BALMY MORNING
357  , BAND PRACTICE
358  , BANK VAULT
359  , BANNER YEAR
360  , BAR MITZVAH
361  , BARBECUE BASH
362  , BARBECUE BONANZA
363  , BARBECUE ON THE BEACH
364  , BARBEQUE BONANZA
365  , BARN RAISING
366  , BARREL RACING
367  , BASEBALL GAME
368  , BASEBALL GAMES
369  , BASEBALL SEASON
370  , BASEBALL TRAINING CAMP
371  , BASEBALL'S OPENING DAY
372  , BASTILLE DAY
373  , BATHROOM RESTORATION
374  , BATTLE OF THE LITTLE BIGHORN
375  , BEACH BONFIRE
376  , BEACH GETAWAYS
377  , BEACH PARTY
378  , BEACH SOCCER
379  , BEATING THE BUZZER
380  , BEAUTIFUL COLORFUL SUNRISE
381  , BEAUTIFUL SUNNY SUMMER AFTERNOON
382  , BEAUTIFUL SUNSET
383  , BEAUTY MAKEOVER
384  , BEAUTY PAGEANT
385  , BEING KNIGHTED BY THE QUEEN
386  , BELTED JACKETS
387  , BENCH TRIAL
388  , BEST ROMANTIC GETAWAY
389  , BEVERLY HILLS CHOCOLATE TOUR
390  , BICENTENNIAL CELEBRATION
391  , BICYCLE TOURS
392  , BIG BASH
393  , BIG BONFIRE
394  , BIG CELEBRATION
395  , BIG MOMENT
396  , BIG NIGHT OUT
397  , BIG OUTDOOR TRIP
398  , BIG PRODUCTION DANCE SHOW
399  , BIG PROMOTION WITH A PAY RAISE
400  , BIG SALE
401  , BIG SNOWSTORM
402  , BIG-FIVE SAFARI
403  , BIG-PRODUCTION DANCE SHOW
404  , BIG-WAVE SURFING
405  , BIG-WAVE SURFING CONTEST
406  , BIKE RIDE IN THE WOODS
407  , BIKE RIDING IN THE PARK
408  , BIKE TOUR
409  , BIKING ACROSS THE COUNTRY
410  , BIKING TOUR AROUND SHANGHAI
411  , BIRTH OF MY FIRST CHILD
412  , BIRTHDAY CELEBRATION
413  , BIRTHDAY OF ALL DOGS
414  , BIRTHDAY PARTY
415  , BITTERLY COLD WEATHER
416  , BLACK BEAR SIGHTING
417  , BLACK CAT CROSSING YOUR PATH
418  , BLACK MONDAY
419  , BLACK TIE PARTY
420  , BLACK-CAPPED CHICKADEE SIGHTING
421  , BLACK-TIE AFFAIR
422  , BLACK-TIE PARTY
423  , BLIND DATE
424  , BLINDING SNOWSTORM
425  , BLIZZARD
426  , BLOCK PARTY
427  , BLOOD DRIVE
428  , BLOWING A FUSE
429  , BLOWING A KISS
430  , BLOWOUT
431  , BLOWOUT SALE
432  , BLUE LIGHT SPECIAL
433  , BLUE MOON
434  , BLUEGRASS CONCERT
435  , BLUEGRASS MUSIC FESTIVAL
436  , BLUEGRASS-MUSIC FESTIVAL
437  , BLUES FESTIVAL
438  , BOARD MEETING
439  , BOARDROOM MEETING
440  , BOAT TOUR
441  , BOATING EXCURSION
442  , BOATING SAFARI
443  , BON VOYAGE PARTY
444  , BONFIRE
445  , BOOK FAIR
446  , BORING AFTERNOON
447  , BORING LECTURE
448  , BORROWED DAYS
449  , BOWLING A PERFECT GAME
450  , BOXING MATCH
451  , BOYS' NIGHT OUT
452  , BRAINSTORMING SESSION
453  , BRAVO! VAIL VALLEY MUSIC FESTIVAL
454  , BRAZIL'S CARNIVAL
455  , BREAKFAST & BRUNCH
456  , BREAKFAST IN BED
457  , BREAKFAST LUNCH & DINNER
458  , BREAKING NEWS
459  , BREWING ROMANCE
460  , BRIDAL SHOW
461  , BRIDAL SHOWER
462  , BRIDAL SHOWERS
463  , BRIEF CHAT
464  , BRIEF INTERLUDE OF MUSIC
465  , BRIEF STOPOVER
466  , BRIEF VISIT
467  , BRISK WALK
468  , BROADWAY REVIVAL
469  , BRONCO RIDING
470  , BUDAPEST FASHION WEEK
471  , BUILDING OF THE BERLIN WALL
472  , BULL RIDING
473  , BUMPY LANDING
474  , BURNING MAN FESTIVAL
475  , BURNING OF THE CHRISTMAS TREES
476  , BUSIEST SHOPPING DAY OF THE YEAR
477  , BUSINESS EXPO
478  , BUSINESS LUNCHEON
479  , BUSINESS MEETING
480  , BUSINESS PROPOSAL
481  , BUSINESS TRIP
482  , BUSY AFTERNOON
483  , BUYING A HOME
484  , BUYING A NEW CAR
485  , BUYING BOOKS
486  , BUYING MY FIRST CAR
487  , CAMPAIGN KICKOFF
488  , CAMPFIRE SING-ALONG
489  , CAMPING ADVENTURE
490  , CAMPING OUT UNDER THE STARS
491  , CAMPING TRIP
492  , CAMPUS TOUR
493  , CANDIDATE DEBATE
494  , CANDLELIGHT DINNER
495  , CANDLELIGHT DINNER FOR TWO
496  , CANDLELIT TOUR
497  , CANNES FILM FESTIVAL
498  , CANOEING TRIP
499  , CAPTIVATING SWORD FIGHT
500  , CARDIO-DANCE CLASS
501  , CAREER DAY
502  , CARIBBEAN CRUISE
503  , CARIBBEAN GETAWAY
504  , CARIBBEAN VACATION
505  , CARIBBEAN-ISLAND VACATION
506  , CARIBBEAN-ISLAND VACTION
507  , CARNIVAL SEASON
508  , CAST REUNION
509  , CASUAL FRIDAY
510  , CASUAL FRIDAYS
511  , CASUAL GET-TOGETHER
512  , CASUAL OUTDOOR DINING
513  , CATAMARAN TRIP
514  , CATCHING A FOUL BALL IN THE STANDS
515  , CATEGORY ONE HURRICANE
516  , CATERED DINNER
517  , CATERED LUNCH
518  , CATERED OFFICE PARTY
519  , CATERED PARTY
520  , CATTLE DRIVES
521  , CATTLE ROUNDUP
522  , CELEBRATING OUR INDEPENDENCE
523  , CELEBRATION
524  , CELEBRATION DINNER
525  , CELEBRATION WEEKEND
526  , CELEBRITY APPEARANCE
527  , CELEBRITY APPEARANCES
528  , CELEBRITY BOOK SIGNING
529  , CELEBRITY POKER MATCH
530  , CELEBRITY SIGHTING
531  , CEREMONIAL FIRST PITCH
532  , CHAMPAGNE KICK-OFF RECEPTION
533  , CHAMPAGNE TOAST
534  , CHAMPIONSHIP BOUT
535  , CHAMPIONSHIP GAME
536  , CHAMPIONSHIP MATCH
537  , CHAMPIONSHIP PLAYOFF
538  , CHANNEL SURFING
539  , CHARIOT RACE
540  , CHARITY AUCTION
541  , CHARITY CAR WASH
542  , CHARITY CARNIVAL
543  , CHARITY RAFFLE
544  , CHEERING FOR THE HOME TEAM
545  , CHEERLEADING TRYOUTS
546  , CHEMISTRY CLASS
547  , CHERISHED HOLIDAYS
548  , CHERRY BLOSSOM SEASON
549  , CHERRY-BLOSSOM SEASON
550  , CHEWY BROWNIES
551  , CHILI COOK OFF
552  , CHILI COOK-OFF
553  , CHILI-COOK OFF
554  , CHILLY EVENING
555  , CHILLY MORNING
556  , CHILLY OVERCAST DAY
557  , CHINESE DRAGON BOAT FESTIVAL
558  , CHINESE LANTERN FESTIVAL
559  , CHINESE NEW YEAR
560  , CHINESE NEW YEAR'S DAY
561  , CHOIR RECITAL
562  , CHORAL PRACTICE
563  , CHRISTMAS PAGEANT
564  , CHUCK WAGON COOK-OFF
565  , CHURCH BAKE SALE
566  , CHURCH SERVICE
567  , CINCO DE MAYO
568  , CIRCUIT TRAINING WORKOUT
569  , CIRCUIT-TRAINING WORKOUT
570  , CIRCUS PARADE
571  , CITY COUNCIL MEETING
572  , CITY-COUNCIL MEETINGS
573  , CIVIL RIGHTS LAW SIGNED INTO EFFECT
574  , CIVIL WAR
575  , CIVIL-RIGHTS LAW SIGNED INTO EFFECT
576  , CLAMBAKE
577  , CLANDESTINE MEETING
578  , CLASS REUNION
579  , CLASSIC CAR SHOW
580  , CLASSIC- CAR SHOW
581  , CLASSIC-CAR SHOW
582  , CLASSICAL CONCERTS
583  , CLASSICAL-MUSIC FESTIVAL
584  , CLEARANCE SALE
585  , CLIMBING MOUNT OLYMPUS
586  , CLIMBING OUT A WINDOW
587  , CLOSE ENCOUNTER
588  , CLOSE RACE
589  , CLOSED-DOOR MEETING
590  , CLOSING A WINDOW
591  , CLOSING TIME
592  , CLOUDBURST
593  , CLOUDY DAY
594  , CMA MUSIC FESTIVAL
595  , COAST-TO-COAST ROAD TRIP
596  , COCKTAIL HOUR
597  , COCKTAIL RECEPTION
598  , COFFEE BREAK
599  , COFFEE TALK
600  , COFFEE TOURS
601  , COLD CLEAR NIGHTS
602  , COLD DRAFT
603  , COLD WINTER DAY
604  , COLLEGE ALUMNI DINNER
605  , COLLEGE FOOTBALL GAME
606  , COLLEGE FOOTBALL PLAYOFFS
607  , COLLEGE JOB FAIR
608  , COLONIAL HISTORY TOUR
609  , COLONIAL-HISTORY TOUR
610  , COLORFUL SUNRISE
611  , COME-AS-YOU ARE PARTY
612  , COME-AS-YOU-ARE PARTY
613  , COMIC BOOK CONVENTION
614  , COMICAL SITUATIONS
615  , COMMAND PERFORMANCE
616  , COMMUNITY BAKE SALE
617  , COMMUNITY BEACH BONFIRE
618  , COMMUNITY BLOCK PARTY
619  , COMMUNITY DANCE
620  , COMMUNITY FUND DRIVE
621  , COMMUNITY MEETING
622  , COMMUNITY POTLUCK DINNER
623  , COMMUNITY SUPPERS
624  , COMMUNITY TOURS
625  , COMPLETION OF THE NATIONWIDE RAILWAY
626  , COMPUTER MOUSE INVENTED
627  , CONCERT IN THE PARK
628  , CONCERT TOUR
629  , CONCERTS IN THE PARK
630  , CONCESSION SPEECH
631  , CONFERENCE CALL
632  , CONFIDENTIAL MEETING
633  , CONGRESSIONAL ELECTIONS
634  , CONGRESSIONAL HEARING
635  , COOKING CLASS
636  , COOKING CONTEST
637  , COOL CRISP EVENINGS
638  , COOL CRISP FALL EVENING
639  , COOL SPRING MORNING
640  , CORING TOMATOES
641  , CORPORATE SPRING DINNERS
642  , COSTUME PARTY
643  , COUNTING PENNIES
644  , COUNTRY CYCLING RIDE
645  , COUNTRY FRIED STEAK & EGGS
646  , COUNTRY MUSIC MARATHON
647  , COUNTRY-MUSIC FESTIVAL
648  , COURTROOM DRAMA
649  , COVERT OPERATION
650  , COWBOY POETRY READING
651  , COZY BED & BREAKFAST
652  , COZY EVENING
653  , COZY WEEKEND GETAWAYS
654  , CRACK OF DAWN
655  , CRACKING MY KNUCKLES
656  , CRAFT FAIR
657  , CRASH TEST
658  , CREATION OF MEDICARE & MEDICAID
659  , CREATIVE MEETING
660  , CRESTED BUTTE MUSIC FESTIVAL
661  , CROSS-COUNTRY BIKE RACE
662  , CROSS-COUNTRY BIKE RIDE
663  , CROSS-COUNTRY DRIVE
664  , CROSS-COUNTRY JOURNEY
665  , CROSS-COUNTRY ROAD TRIP
666  , CROSS-COUNTRY TRIP ON A MOTORCYCLE
667  , CROWDED PARTY
668  , CRUISE ALONG THE MEXICAN RIVIERA
669  , CULINARY FEAST
670  , CULINARY TOUR
671  , CULTURAL ADVENTURES
672  , CULTURAL CELEBRATIONS
673  , CULTURAL FESTIVALS
674  , CUSTOME PARTY
675  , CUSTOMER FAVORITE
676  , CUSTOMIZED WEDDING
677  , CUTTING INTO A TOUGH STEAK
678  , CUTTING MY HAIR
679  , DADDY-DAUGHTER DANCE
680  , DADDY-DAUGHTER-DANCE
681  , DAILY AFTERNOON TEA
682  , DAILY BREAKFAST
683  , DAILY BROADCAST
684  , DAILY GUIDED WALKING TOURS
685  , DANCE COMPETITION
686  , DANCE MARATHON
687  , DANCE PARTY
688  , DANCE-OFF
689  , DANCING TO THE BEAT
690  , DANGEROUS STUNT
691  , DARING RESCUE
692  , DARING RESCUES
693  , DARK COOL NIGHTS
694  , DATE NIGHT
695  , DATE NIGHTS
696  , DAVIS CUP
697  , DAVIS CUP MATCH
698  , DAY OF ST NICHOLAS
699  , DAY TREK
700  , DAY TRIP
701  , DAYBREAK
702  , DAYLIGHT SAVINGS TIME ENDS
703  , DAYLIGHT-SAVING TIME
704  , DAYLIGHT-SAVING TIME BEGINS
705  , DAYLIGHT-SAVINGS TIME ENDS
706  , DAYTIME JOG
707  , DAZZLING FIREWORKS DISPLAY
708  , DEBUTANTE BALL
709  , DECATHLON
710  , DECLARATION OF TEXAS REPUBLIC
711  , DEEP-SEA DIVING
712  , DEEP-SEA DIVING TRIP
713  , DEEP-SEA FISHING EXPEDITION
714  , DEER-HUNTING SEASON
715  , DELICIOUS GOURMET DINNER
716  , DELIGHTFUL DINNER PARTY
717  , DELIGHTFUL OUTDOOR ADVENTURE
718  , DEMOLITION DERBY
719  , DEPLOYED OVERSEAS
720  , DESIGN EXHIBITION
721  , DEVEINING SHRIMP
722  , DIAGNOSTIC TEST
723  , DINNER
724  , DINNER & DRINKS
725  , DINNER AND A MOVIE
726  , DINNER CRUISE
727  , DINNER FOR TWO
728  , DINNER MEETING
729  , DINNER PARTY
730  , DINNER WITH A FRIEND
731  , DINNERTIME
732  , DINNERTIME TELEVISION
733  , DO YOU SOLEMNLY SWEAR TO TELL THE TRUTH?
734  , DO-IT YOURSELF ROOM MAKEOVER
735  , DO-IT-YOURSELF ROOM MAKEOVER
736  , DOGGIE DAY CAMP
737  , DOGSLED EXCURSION
738  , DOGSLED TOURS
739  , DOING A TRIATHLON
740  , DON'T GO TO WORK UNLESS IT'S FUN DAY
741  , DOUBLE & TRIPLE PLAYS
742  , DOUBLE AND TRIPLE PLAYS
743  , DOUBLE DATE
744  , DOUBLE HEADER
745  , DOUBLE PLAY
746  , DOUBLE-HEADER
747  , DOZING OFF
748  , DRAFTING OF THE BILL OF RIGHTS
749  , DRAFTING OF THE UNITED STATES CONSTITUTION
750  , DRAG RACE
751  , DRAMATIC EXIT
752  , DRAWING ATTENTION TO MYSELF
753  , DREAM ADVENTURE TRIP
754  , DREAM DATE
755  , DREAM DRIVE
